FECHA,CNT_LLAMADAS,CNT_POLITICA_RESTRICCION,CNT_BOLQ_REL_TIPO_GEST,CNT_BLOQ_RAN_REL,CNT_PERMITIERON_CONTINUAR,CNT_CONECTADAS_VOICE_MAIL,CNT_CONECTADA_ANUNCIO_SWITCH
13/06/2016 00:00:00,345133,448,0,180,268,0,0
13/06/2016 01:00:00,154307,246,0,99,147,0,0
13/06/2016 02:00:00,75677,168,0,67,101,0,0
13/06/2016 03:00:00,49696,79,0,31,48,0,0
13/06/2016 04:00:00,50964,100,0,40,60,0,0
13/06/2016 05:00:00,87109,148,0,59,89,0,0
13/06/2016 06:00:00,229000,238,0,95,143,0,0
13/06/2016 07:00:00,606630,370,0,149,221,0,0
13/06/2016 08:00:00,1334355,27359,0,10944,16415,0,0
13/06/2016 09:00:00,2440096,128743,0,51496,77247,0,0
13/06/2016 10:00:00,3127557,149267,0,59704,89563,0,0
13/06/2016 11:00:00,3567430,154859,0,61947,92912,0,0
13/06/2016 12:00:00,3520924,146077,0,58431,87646,0,0
13/06/2016 13:00:00,2895310,171574,0,85579,85995,0,0
13/06/2016 14:00:00,2277309,157902,0,78760,79142,0,0
13/06/2016 15:00:00,2139315,121244,0,48498,72746,0,0
13/06/2016 16:00:00,2546615,149381,0,59753,89628,0,0
13/06/2016 17:00:00,3097770,156630,0,78116,78514,0,0
13/06/2016 18:00:00,3402828,143389,0,57354,86035,0,0
13/06/2016 19:00:00,3261180,177123,0,70852,106271,0,0
13/06/2016 20:00:00,2771365,170116,0,68044,102072,0,0
13/06/2016 21:00:00,1854707,1233,0,494,739,0,0
13/06/2016 22:00:00,1235221,1011,0,405,606,0,0
13/06/2016 23:00:00,676062,640,0,256,384,0,0
