FECHA,CNT_LLAMADAS,CNT_POLITICA_RESTRICCION,CNT_BOLQ_REL_TIPO_GEST,CNT_BLOQ_RAN_REL,CNT_PERMITIERON_CONTINUAR,CNT_CONECTADAS_VOICE_MAIL,CNT_CONECTADA_ANUNCIO_SWITCH
22/03/2016 00:00:00,99969,0,0,0,0,0,0
22/03/2016 01:00:00,43144,0,0,0,0,0,0
22/03/2016 02:00:00,21644,0,0,0,0,0,0
22/03/2016 03:00:00,13871,0,0,0,0,0,0
22/03/2016 04:00:00,13548,0,0,0,0,0,0
22/03/2016 05:00:00,23386,0,0,0,0,0,0
22/03/2016 06:00:00,59086,0,0,0,0,0,0
22/03/2016 07:00:00,209676,0,0,0,0,0,0
22/03/2016 08:00:00,544974,1392,0,348,1044,0,0
22/03/2016 09:00:00,1053117,28690,0,7637,21053,0,0
22/03/2016 10:00:00,1192343,33667,0,8870,24797,0,0
22/03/2016 11:00:00,1135853,24849,0,6533,18316,0,0
22/03/2016 12:00:00,1124363,44302,0,11470,32832,0,0
22/03/2016 13:00:00,1029425,67889,0,20368,47521,0,0
22/03/2016 14:00:00,824510,56161,0,16849,39312,0,0
22/03/2016 15:00:00,796875,50873,0,13199,37674,0,0
22/03/2016 16:00:00,963286,60813,0,15706,45107,0,0
22/03/2016 17:00:00,1124800,56963,0,17089,39874,0,0
22/03/2016 18:00:00,1167596,61925,0,16020,45905,0,0
22/03/2016 19:00:00,1164502,61359,0,15889,45470,0,0
22/03/2016 20:00:00,1048109,62570,0,16212,46358,0,0
22/03/2016 21:00:00,666720,0,0,0,0,0,0
22/03/2016 22:00:00,413349,0,0,0,0,0,0
22/03/2016 23:00:00,228348,0,0,0,0,0,0
