FECHA,CNT_LLAMADAS,CNT_POLITICA_RESTRICCION,CNT_BOLQ_REL_TIPO_GEST,CNT_BLOQ_RAN_REL,CNT_PERMITIERON_CONTINUAR,CNT_CONECTADAS_VOICE_MAIL,CNT_CONECTADA_ANUNCIO_SWITCH
09/03/2016 00:00:00,81732,0,0,0,0,0,0
09/03/2016 01:00:00,36620,0,0,0,0,0,0
09/03/2016 02:00:00,18880,0,0,0,0,0,0
09/03/2016 03:00:00,11752,0,0,0,0,0,0
09/03/2016 04:00:00,11286,0,0,0,0,0,0
09/03/2016 05:00:00,21115,0,0,0,0,0,0
09/03/2016 06:00:00,45152,0,0,0,0,0,0
09/03/2016 07:00:00,153687,0,0,0,0,0,0
09/03/2016 08:00:00,407574,7537,0,1508,6029,0,0
09/03/2016 09:00:00,813222,50354,0,11337,39017,0,0
09/03/2016 10:00:00,960232,26017,0,5380,20637,0,0
09/03/2016 11:00:00,1047314,38886,0,8740,30146,0,0
09/03/2016 12:00:00,983789,39431,0,8792,30639,0,0
09/03/2016 13:00:00,792124,33533,0,10061,23472,0,0
09/03/2016 14:00:00,644160,40321,0,12096,28225,0,0
09/03/2016 15:00:00,621552,28342,0,6383,21959,0,0
09/03/2016 16:00:00,748675,47034,0,11380,35654,0,0
09/03/2016 17:00:00,847225,45720,0,13716,32004,0,0
09/03/2016 18:00:00,871365,44448,0,9395,35053,0,0
09/03/2016 19:00:00,833880,33618,0,7185,26433,0,0
09/03/2016 20:00:00,775682,37569,0,7959,29610,0,0
09/03/2016 21:00:00,462863,0,0,0,0,0,0
09/03/2016 22:00:00,294452,0,0,0,0,0,0
09/03/2016 23:00:00,159461,0,0,0,0,0,0
