FECHA,CNT_LLAMADAS,CNT_POLITICA_RESTRICCION,CNT_BOLQ_REL_TIPO_GEST,CNT_BLOQ_RAN_REL,CNT_PERMITIERON_CONTINUAR,CNT_CONECTADAS_VOICE_MAIL,CNT_CONECTADA_ANUNCIO_SWITCH
21/05/2016 00:00:00,37419,0,0,0,0,0,0
21/05/2016 01:00:00,23135,0,0,0,0,0,0
21/05/2016 02:00:00,15311,0,0,0,0,0,0
21/05/2016 03:00:00,10901,0,0,0,0,0,0
21/05/2016 04:00:00,8657,0,0,0,0,0,0
21/05/2016 05:00:00,9631,0,0,0,0,0,0
21/05/2016 06:00:00,17377,0,0,0,0,0,0
21/05/2016 07:00:00,44754,0,0,0,0,0,0
21/05/2016 08:00:00,92374,0,0,0,0,0,0
21/05/2016 09:00:00,153192,0,0,0,0,0,0
21/05/2016 10:00:00,201943,0,0,0,0,0,0
21/05/2016 11:00:00,226997,0,0,0,0,0,0
21/05/2016 12:00:00,236530,0,0,0,0,0,0
21/05/2016 13:00:00,220459,0,0,0,0,0,0
21/05/2016 14:00:00,195389,0,0,0,0,0,0
21/05/2016 15:00:00,181706,0,0,0,0,0,0
21/05/2016 16:00:00,185540,0,0,0,0,0,0
21/05/2016 17:00:00,197198,0,0,0,0,0,0
21/05/2016 18:00:00,220143,0,0,0,0,0,0
21/05/2016 19:00:00,192389,0,0,0,0,0,0
21/05/2016 20:00:00,155899,0,0,0,0,0,0
21/05/2016 21:00:00,151102,0,0,0,0,0,0
21/05/2016 22:00:00,113517,0,0,0,0,0,0
21/05/2016 23:00:00,75162,0,0,0,0,0,0
