FECHA,CNT_LLAMADAS,CNT_POLITICA_RESTRICCION,CNT_BOLQ_REL_TIPO_GEST,CNT_BLOQ_RAN_REL,CNT_PERMITIERON_CONTINUAR,CNT_CONECTADAS_VOICE_MAIL,CNT_CONECTADA_ANUNCIO_SWITCH
31/05/2016 00:00:00,10215,0,0,0,0,0,0
31/05/2016 01:00:00,4658,0,0,0,0,0,0
31/05/2016 02:00:00,2406,0,0,0,0,0,0
31/05/2016 03:00:00,1731,0,0,0,0,0,0
31/05/2016 04:00:00,1587,0,0,0,0,0,0
31/05/2016 05:00:00,2955,0,0,0,0,0,0
31/05/2016 06:00:00,6335,0,0,0,0,0,0
31/05/2016 07:00:00,13633,0,0,0,0,0,0
31/05/2016 08:00:00,22909,0,0,0,0,0,0
31/05/2016 09:00:00,37720,0,0,0,0,0,0
31/05/2016 10:00:00,40385,0,0,0,0,0,0
31/05/2016 11:00:00,58144,0,0,0,0,0,0
31/05/2016 12:00:00,63336,0,0,0,0,0,0
31/05/2016 13:00:00,59716,0,0,0,0,0,0
31/05/2016 14:00:00,56021,0,0,0,0,0,0
31/05/2016 15:00:00,54544,0,0,0,0,0,0
31/05/2016 16:00:00,56648,0,0,0,0,0,0
31/05/2016 17:00:00,60670,0,0,0,0,0,0
31/05/2016 18:00:00,58255,0,0,0,0,0,0
31/05/2016 19:00:00,50824,0,0,0,0,0,0
31/05/2016 20:00:00,42857,0,0,0,0,0,0
31/05/2016 21:00:00,33604,0,0,0,0,0,0
31/05/2016 22:00:00,25827,0,0,0,0,0,0
31/05/2016 23:00:00,15839,0,0,0,0,0,0
