FECHA,CNT_LLAMADAS,CNT_POLITICA_RESTRICCION,CNT_BOLQ_REL_TIPO_GEST,CNT_BLOQ_RAN_REL,CNT_PERMITIERON_CONTINUAR,CNT_CONECTADAS_VOICE_MAIL,CNT_CONECTADA_ANUNCIO_SWITCH
20/04/2016 00:00:00,326684,274,0,109,165,0,0
20/04/2016 01:00:00,158568,180,0,71,105,4,0
20/04/2016 02:00:00,65524,131,0,55,76,0,0
20/04/2016 03:00:00,46982,99,0,39,59,1,0
20/04/2016 04:00:00,41818,87,0,36,51,0,0
20/04/2016 05:00:00,55200,31,0,12,19,0,0
20/04/2016 06:00:00,222660,113,0,47,66,0,0
20/04/2016 07:00:00,657237,276,0,110,166,0,0
20/04/2016 08:00:00,1460061,2747,0,861,1884,2,0
20/04/2016 09:00:00,2518511,30302,0,9150,21152,0,0
20/04/2016 10:00:00,3141766,35293,0,10681,24612,0,0
20/04/2016 11:00:00,3539133,108275,0,32595,75680,0,0
20/04/2016 12:00:00,3475972,115460,0,34745,80715,0,0
20/04/2016 13:00:00,2868675,122321,0,36810,85511,0,0
20/04/2016 14:00:00,2154454,90065,0,27120,62945,0,0
20/04/2016 15:00:00,2004855,90366,0,27206,63160,0,0
20/04/2016 16:00:00,2417667,94088,0,28317,65771,0,0
20/04/2016 17:00:00,2970767,91412,0,27512,63900,0,0
20/04/2016 18:00:00,3194999,78460,0,23612,54848,0,0
20/04/2016 19:00:00,3257483,76752,0,23109,53643,0,0
20/04/2016 20:00:00,2785998,90073,0,27093,62980,0,0
20/04/2016 21:00:00,1978349,642,0,257,385,0,0
20/04/2016 22:00:00,1316120,568,0,228,340,0,0
20/04/2016 23:00:00,803852,499,0,199,300,0,0
