FECHA,CNT_LLAMADAS,CNT_POLITICA_RESTRICCION,CNT_BOLQ_REL_TIPO_GEST,CNT_BLOQ_RAN_REL,CNT_PERMITIERON_CONTINUAR,CNT_CONECTADAS_VOICE_MAIL,CNT_CONECTADA_ANUNCIO_SWITCH
14/06/2016 00:00:00,343110,452,0,181,271,0,0
14/06/2016 01:00:00,138162,269,0,106,163,0,0
14/06/2016 02:00:00,64359,156,0,64,92,0,0
14/06/2016 03:00:00,41818,85,0,34,51,0,0
14/06/2016 04:00:00,43182,81,0,33,48,0,0
14/06/2016 05:00:00,78597,167,0,65,102,0,0
14/06/2016 06:00:00,220426,227,0,91,136,0,0
14/06/2016 07:00:00,600840,374,0,150,224,0,0
14/06/2016 08:00:00,1368239,21184,0,8477,12707,0,0
14/06/2016 09:00:00,2570449,177717,0,71086,106631,0,0
14/06/2016 10:00:00,3256185,173021,0,69208,103813,0,0
14/06/2016 11:00:00,3661135,183751,0,73502,110249,0,0
14/06/2016 12:00:00,3628681,172715,0,69086,103629,0,0
14/06/2016 13:00:00,2996609,202127,0,100851,101276,0,0
14/06/2016 14:00:00,2373517,220675,0,110143,110532,0,0
14/06/2016 15:00:00,2206059,160943,0,64377,96566,0,0
