FECHA,CNT_LLAMADAS,CNT_POLITICA_RESTRICCION,CNT_BOLQ_REL_TIPO_GEST,CNT_BLOQ_RAN_REL,CNT_PERMITIERON_CONTINUAR,CNT_CONECTADAS_VOICE_MAIL,CNT_CONECTADA_ANUNCIO_SWITCH
21/05/2016 00:00:00,608631,333,0,134,199,0,0
21/05/2016 01:00:00,358916,251,0,100,151,0,0
21/05/2016 02:00:00,218332,134,0,53,81,0,0
21/05/2016 03:00:00,148710,150,0,61,89,0,0
21/05/2016 04:00:00,127806,146,0,58,88,0,0
21/05/2016 05:00:00,157932,144,0,57,87,0,0
21/05/2016 06:00:00,202956,146,0,59,87,0,0
21/05/2016 07:00:00,317828,263,0,105,158,0,0
21/05/2016 08:00:00,755154,9255,0,3701,5554,0,0
21/05/2016 09:00:00,1622648,93655,0,37460,56195,0,0
21/05/2016 10:00:00,2412227,126627,0,50655,75972,0,0
21/05/2016 11:00:00,3003310,136079,0,54431,81648,0,0
21/05/2016 12:00:00,3106034,115111,0,46043,69068,0,0
21/05/2016 13:00:00,2458302,78420,0,38957,39463,0,0
21/05/2016 14:00:00,1809161,41638,0,20576,21062,0,0
21/05/2016 15:00:00,1523508,25409,0,10165,15244,0,0
21/05/2016 16:00:00,1657144,24884,0,9958,14926,0,0
21/05/2016 17:00:00,2056843,27348,0,13523,13825,0,0
21/05/2016 18:00:00,2588602,22544,0,9017,13527,0,0
21/05/2016 19:00:00,2631138,15933,0,6374,9559,0,0
21/05/2016 20:00:00,2372874,22498,0,8994,13504,0,0
21/05/2016 21:00:00,1871013,1042,0,417,625,0,0
21/05/2016 22:00:00,1311500,773,0,309,464,0,0
21/05/2016 23:00:00,901720,548,0,221,327,0,0
