FECHA,CNT_LLAMADAS,CNT_POLITICA_RESTRICCION,CNT_BOLQ_REL_TIPO_GEST,CNT_BLOQ_RAN_REL,CNT_PERMITIERON_CONTINUAR,CNT_CONECTADAS_VOICE_MAIL,CNT_CONECTADA_ANUNCIO_SWITCH
02/06/2016 00:00:00,389009,271,0,109,162,0,0
02/06/2016 01:00:00,160886,188,0,74,114,0,0
02/06/2016 02:00:00,76238,157,0,64,93,0,0
02/06/2016 03:00:00,47672,103,0,41,62,0,0
02/06/2016 04:00:00,46267,87,0,35,52,0,0
02/06/2016 05:00:00,83878,105,0,41,64,0,0
02/06/2016 06:00:00,235580,223,0,90,133,0,0
02/06/2016 07:00:00,627914,332,0,131,201,0,0
02/06/2016 08:00:00,1327005,28624,0,11450,17174,0,0
02/06/2016 09:00:00,2422775,155454,0,62180,93274,0,0
02/06/2016 10:00:00,3061629,144210,0,57685,86525,0,0
02/06/2016 11:00:00,3486729,149326,0,59728,89598,0,0
02/06/2016 12:00:00,3452432,136717,0,54690,82027,0,0
02/06/2016 13:00:00,2834795,162882,0,81230,81652,0,0
02/06/2016 14:00:00,2161044,129699,0,64630,65069,0,0
02/06/2016 15:00:00,2027878,121477,0,48591,72886,0,0
02/06/2016 16:00:00,2413316,119171,0,47667,71504,0,0
02/06/2016 17:00:00,2972995,123747,0,61688,62059,0,0
02/06/2016 18:00:00,3304803,104105,0,41641,62464,0,0
02/06/2016 19:00:00,3155946,116900,0,46760,70140,0,0
02/06/2016 20:00:00,2744638,128524,0,51409,77115,0,0
02/06/2016 21:00:00,1894013,1149,0,460,689,0,0
02/06/2016 22:00:00,1231757,842,0,337,505,0,0
02/06/2016 23:00:00,693080,631,0,252,379,0,0
