FECHA,CNT_LLAMADAS,CNT_POLITICA_RESTRICCION,CNT_BOLQ_REL_TIPO_GEST,CNT_BLOQ_RAN_REL,CNT_PERMITIERON_CONTINUAR,CNT_CONECTADAS_VOICE_MAIL,CNT_CONECTADA_ANUNCIO_SWITCH
30/05/2016 00:00:00,23527,0,0,0,0,0,0
30/05/2016 01:00:00,12853,0,0,0,0,0,0
30/05/2016 02:00:00,7308,0,0,0,0,0,0
30/05/2016 03:00:00,4650,0,0,0,0,0,0
30/05/2016 04:00:00,4367,0,0,0,0,0,0
30/05/2016 05:00:00,8206,0,0,0,0,0,0
30/05/2016 06:00:00,20446,0,0,0,0,0,0
30/05/2016 07:00:00,58234,0,0,0,0,0,0
30/05/2016 08:00:00,114328,0,0,0,0,0,0
30/05/2016 09:00:00,176745,0,0,0,0,0,0
30/05/2016 10:00:00,216164,0,0,0,0,0,0
30/05/2016 11:00:00,231697,0,0,0,0,0,0
30/05/2016 12:00:00,238438,0,0,0,0,0,0
30/05/2016 13:00:00,218857,0,0,0,0,0,0
30/05/2016 14:00:00,191526,0,0,0,0,0,0
30/05/2016 15:00:00,189621,0,0,0,0,0,0
30/05/2016 16:00:00,202644,0,0,0,0,0,0
30/05/2016 17:00:00,221824,0,0,0,0,0,0
30/05/2016 18:00:00,244918,0,0,0,0,0,0
30/05/2016 19:00:00,206439,0,0,0,0,0,0
30/05/2016 20:00:00,166625,0,0,0,0,0,0
30/05/2016 21:00:00,132993,0,0,0,0,0,0
30/05/2016 22:00:00,86974,0,0,0,0,0,0
30/05/2016 23:00:00,47392,0,0,0,0,0,0
