FECHA,CNT_LLAMADAS,CNT_POLITICA_RESTRICCION,CNT_BOLQ_REL_TIPO_GEST,CNT_BLOQ_RAN_REL,CNT_PERMITIERON_CONTINUAR,CNT_CONECTADAS_VOICE_MAIL,CNT_CONECTADA_ANUNCIO_SWITCH
05/06/2016 00:00:00,13489,0,0,0,0,0,0
05/06/2016 01:00:00,8551,0,0,0,0,0,0
05/06/2016 02:00:00,5384,0,0,0,0,0,0
05/06/2016 03:00:00,4043,0,0,0,0,0,0
05/06/2016 04:00:00,3404,0,0,0,0,0,0
05/06/2016 05:00:00,3745,0,0,0,0,0,0
05/06/2016 06:00:00,4277,0,0,0,0,0,0
05/06/2016 07:00:00,5651,0,0,0,0,0,0
05/06/2016 08:00:00,9490,0,0,0,0,0,0
05/06/2016 09:00:00,16694,0,0,0,0,0,0
05/06/2016 10:00:00,26203,0,0,0,0,0,0
05/06/2016 11:00:00,35860,0,0,0,0,0,0
05/06/2016 12:00:00,41310,0,0,0,0,0,0
05/06/2016 13:00:00,40112,0,0,0,0,0,0
05/06/2016 14:00:00,35149,0,0,0,0,0,0
05/06/2016 15:00:00,32361,0,0,0,0,0,0
05/06/2016 16:00:00,32569,0,0,0,0,0,0
05/06/2016 17:00:00,35372,0,0,0,0,0,0
05/06/2016 18:00:00,40908,0,0,0,0,0,0
05/06/2016 19:00:00,39710,0,0,0,0,0,0
05/06/2016 20:00:00,36790,0,0,0,0,0,0
05/06/2016 21:00:00,25538,0,0,0,0,0,0
05/06/2016 22:00:00,18922,0,0,0,0,0,0
05/06/2016 23:00:00,17872,0,0,0,0,0,0
