FECHA,CNT_LLAMADAS,CNT_POLITICA_RESTRICCION,CNT_BOLQ_REL_TIPO_GEST,CNT_BLOQ_RAN_REL,CNT_PERMITIERON_CONTINUAR,CNT_CONECTADAS_VOICE_MAIL,CNT_CONECTADA_ANUNCIO_SWITCH
09/06/2016 00:00:00,9827,0,0,0,0,0,0
09/06/2016 01:00:00,4514,0,0,0,0,0,0
09/06/2016 02:00:00,2522,0,0,0,0,0,0
09/06/2016 03:00:00,1719,0,0,0,0,0,0
09/06/2016 04:00:00,1782,0,0,0,0,0,0
09/06/2016 05:00:00,3035,0,0,0,0,0,0
09/06/2016 06:00:00,6269,0,0,0,0,0,0
09/06/2016 07:00:00,13416,0,0,0,0,0,0
09/06/2016 08:00:00,23817,0,0,0,0,0,0
09/06/2016 09:00:00,41511,317,0,64,253,0,0
09/06/2016 10:00:00,54883,503,0,100,403,0,0
09/06/2016 11:00:00,64937,604,0,120,484,0,0
09/06/2016 12:00:00,69350,351,0,71,280,0,0
09/06/2016 13:00:00,65508,744,0,149,595,0,0
09/06/2016 14:00:00,62485,847,0,169,678,0,0
09/06/2016 15:00:00,60996,445,0,89,356,0,0
09/06/2016 16:00:00,65139,389,0,79,310,0,0
09/06/2016 17:00:00,70383,242,0,48,194,0,0
09/06/2016 18:00:00,66920,117,0,23,94,0,0
09/06/2016 19:00:00,57642,113,0,22,91,0,0
09/06/2016 20:00:00,40856,70,0,15,55,0,0
09/06/2016 21:00:00,26418,0,0,0,0,0,0
09/06/2016 22:00:00,23109,0,0,0,0,0,0
09/06/2016 23:00:00,17071,1,0,0,1,0,0
