FECHA,CNT_LLAMADAS,CNT_POLITICA_RESTRICCION,CNT_BOLQ_REL_TIPO_GEST,CNT_BLOQ_RAN_REL,CNT_PERMITIERON_CONTINUAR,CNT_CONECTADAS_VOICE_MAIL,CNT_CONECTADA_ANUNCIO_SWITCH
07/05/2016 00:00:00,12550,0,0,0,0,0,0
07/05/2016 01:00:00,7669,0,0,0,0,0,0
07/05/2016 02:00:00,5415,0,0,0,0,0,0
07/05/2016 03:00:00,3885,0,0,0,0,0,0
07/05/2016 04:00:00,3116,0,0,0,0,0,0
07/05/2016 05:00:00,3686,0,0,0,0,0,0
07/05/2016 06:00:00,6405,0,0,0,0,0,0
07/05/2016 07:00:00,17312,0,0,0,0,0,0
07/05/2016 08:00:00,37326,0,0,0,0,0,0
07/05/2016 09:00:00,59306,0,0,0,0,0,0
07/05/2016 10:00:00,75959,0,0,0,0,0,0
07/05/2016 11:00:00,83158,0,0,0,0,0,0
07/05/2016 12:00:00,85436,0,0,0,0,0,0
07/05/2016 13:00:00,79461,0,0,0,0,0,0
07/05/2016 14:00:00,70042,0,0,0,0,0,0
07/05/2016 15:00:00,67451,0,0,0,0,0,0
07/05/2016 16:00:00,68661,0,0,0,0,0,0
07/05/2016 17:00:00,73147,0,0,0,0,0,0
07/05/2016 18:00:00,83469,0,0,0,0,0,0
07/05/2016 19:00:00,80662,0,0,0,0,0,0
07/05/2016 20:00:00,70244,0,0,0,0,0,0
07/05/2016 21:00:00,59580,0,0,0,0,0,0
07/05/2016 22:00:00,46991,0,0,0,0,0,0
07/05/2016 23:00:00,32136,0,0,0,0,0,0
