FECHA,CNT_LLAMADAS,CNT_POLITICA_RESTRICCION,CNT_BOLQ_REL_TIPO_GEST,CNT_BLOQ_RAN_REL,CNT_PERMITIERON_CONTINUAR,CNT_CONECTADAS_VOICE_MAIL,CNT_CONECTADA_ANUNCIO_SWITCH
06/06/2016 00:00:00,9330,0,0,0,0,0,0
06/06/2016 01:00:00,4768,0,0,0,0,0,0
06/06/2016 02:00:00,2485,0,0,0,0,0,0
06/06/2016 03:00:00,1571,0,0,0,0,0,0
06/06/2016 04:00:00,1930,0,0,0,0,0,0
06/06/2016 05:00:00,3009,0,0,0,0,0,0
06/06/2016 06:00:00,6504,0,0,0,0,0,0
06/06/2016 07:00:00,13878,0,0,0,0,0,0
06/06/2016 08:00:00,23814,0,0,0,0,0,0
06/06/2016 09:00:00,39109,0,0,0,0,0,0
06/06/2016 10:00:00,53012,0,0,0,0,0,0
06/06/2016 11:00:00,64825,0,0,0,0,0,0
06/06/2016 12:00:00,68937,0,0,0,0,0,0
06/06/2016 13:00:00,64611,0,0,0,0,0,0
06/06/2016 14:00:00,61381,0,0,0,0,0,0
06/06/2016 15:00:00,61676,10,0,10,0,0,0
06/06/2016 16:00:00,62723,36,0,34,2,0,0
06/06/2016 17:00:00,66400,0,0,0,0,0,0
06/06/2016 18:00:00,65158,0,0,0,0,0,0
06/06/2016 19:00:00,55892,0,0,0,0,0,0
06/06/2016 20:00:00,45690,0,0,0,0,0,0
06/06/2016 21:00:00,34353,0,0,0,0,0,0
06/06/2016 22:00:00,25189,0,0,0,0,0,0
06/06/2016 23:00:00,15494,0,0,0,0,0,0
