FECHA,CNT_LLAMADAS,CNT_POLITICA_RESTRICCION,CNT_BOLQ_REL_TIPO_GEST,CNT_BLOQ_RAN_REL,CNT_PERMITIERON_CONTINUAR,CNT_CONECTADAS_VOICE_MAIL,CNT_CONECTADA_ANUNCIO_SWITCH
10/04/2016 00:00:00,535203,182,0,73,109,0,0
10/04/2016 01:00:00,366843,124,0,49,75,0,0
10/04/2016 02:00:00,241688,86,0,35,51,0,0
10/04/2016 03:00:00,153766,46,0,18,28,0,0
10/04/2016 04:00:00,140270,43,0,18,25,0,0
10/04/2016 05:00:00,171815,41,0,17,24,0,0
10/04/2016 06:00:00,194166,62,0,25,37,0,0
10/04/2016 07:00:00,185040,96,0,39,57,0,0
10/04/2016 08:00:00,253911,219,0,72,147,0,0
10/04/2016 09:00:00,467677,781,0,225,556,0,0
10/04/2016 10:00:00,839583,792,0,243,549,0,0
10/04/2016 11:00:00,1247308,812,0,251,561,0,0
10/04/2016 12:00:00,1388790,792,0,247,545,0,0
10/04/2016 13:00:00,1131064,813,0,285,528,0,0
10/04/2016 14:00:00,828942,865,0,303,562,0,0
10/04/2016 15:00:00,738860,649,0,221,428,0,0
10/04/2016 16:00:00,772933,552,0,197,355,0,0
10/04/2016 17:00:00,920186,579,0,219,360,0,0
10/04/2016 18:00:00,1137173,394,0,144,250,0,0
10/04/2016 19:00:00,1341692,591,0,203,388,0,0
10/04/2016 20:00:00,1279561,480,0,174,306,0,0
10/04/2016 21:00:00,1043867,330,0,132,198,0,0
10/04/2016 22:00:00,781251,335,0,135,200,0,0
10/04/2016 23:00:00,487093,273,0,109,164,0,0
