FECHA,CNT_LLAMADAS,CNT_POLITICA_RESTRICCION,CNT_BOLQ_REL_TIPO_GEST,CNT_BLOQ_RAN_REL,CNT_PERMITIERON_CONTINUAR,CNT_CONECTADAS_VOICE_MAIL,CNT_CONECTADA_ANUNCIO_SWITCH
09/05/2016 00:00:00,8169,0,0,0,0,0,0
09/05/2016 01:00:00,4464,0,0,0,0,0,0
09/05/2016 02:00:00,2620,0,0,0,0,0,0
09/05/2016 03:00:00,1788,0,0,0,0,0,0
09/05/2016 04:00:00,1723,0,0,0,0,0,0
09/05/2016 05:00:00,3114,0,0,0,0,0,0
09/05/2016 06:00:00,7900,0,0,0,0,0,0
09/05/2016 07:00:00,21299,0,0,0,0,0,0
09/05/2016 08:00:00,42007,0,0,0,0,0,0
09/05/2016 09:00:00,66962,0,0,0,0,0,0
09/05/2016 10:00:00,81772,0,0,0,0,0,0
09/05/2016 11:00:00,90697,0,0,0,0,0,0
09/05/2016 12:00:00,92280,0,0,0,0,0,0
09/05/2016 13:00:00,76466,0,0,0,0,0,0
09/05/2016 14:00:00,64027,0,0,0,0,0,0
09/05/2016 15:00:00,65996,0,0,0,0,0,0
09/05/2016 16:00:00,69894,0,0,0,0,0,0
09/05/2016 17:00:00,74645,0,0,0,0,0,0
09/05/2016 18:00:00,78447,0,0,0,0,0,0
09/05/2016 19:00:00,66607,0,0,0,0,0,0
09/05/2016 20:00:00,51318,0,0,0,0,0,0
09/05/2016 21:00:00,39072,0,0,0,0,0,0
09/05/2016 22:00:00,27900,0,0,0,0,0,0
09/05/2016 23:00:00,15899,0,0,0,0,0,0
