FECHA,CNT_LLAMADAS,CNT_POLITICA_RESTRICCION,CNT_BOLQ_REL_TIPO_GEST,CNT_BLOQ_RAN_REL,CNT_PERMITIERON_CONTINUAR,CNT_CONECTADAS_VOICE_MAIL,CNT_CONECTADA_ANUNCIO_SWITCH
05/06/2016 00:00:00,668304,379,0,150,229,0,0
05/06/2016 01:00:00,460151,287,0,115,172,0,0
05/06/2016 02:00:00,310177,258,0,103,155,0,0
05/06/2016 03:00:00,216714,197,0,80,117,0,0
05/06/2016 04:00:00,181300,142,0,56,86,0,0
05/06/2016 05:00:00,219119,174,0,69,105,0,0
05/06/2016 06:00:00,252171,158,0,64,94,0,0
05/06/2016 07:00:00,216530,249,0,100,149,0,0
05/06/2016 08:00:00,314284,606,0,240,366,0,0
05/06/2016 09:00:00,606543,902,0,363,539,0,0
05/06/2016 10:00:00,1115435,967,0,385,582,0,0
05/06/2016 11:00:00,1707973,1144,0,458,686,0,0
05/06/2016 12:00:00,1938142,1156,0,463,693,0,0
05/06/2016 13:00:00,1553197,1214,0,512,702,0,0
05/06/2016 14:00:00,1167876,1164,0,494,670,0,0
05/06/2016 15:00:00,1063770,1191,0,477,714,0,0
05/06/2016 16:00:00,1111503,1248,0,497,751,0,0
05/06/2016 17:00:00,1371406,1394,0,589,805,0,0
05/06/2016 18:00:00,1723463,1528,0,613,915,0,0
05/06/2016 19:00:00,1823184,1773,0,708,1065,0,0
05/06/2016 20:00:00,1683201,1341,0,535,806,0,0
05/06/2016 21:00:00,1371423,1187,0,475,712,0,0
05/06/2016 22:00:00,992539,939,0,376,563,0,0
05/06/2016 23:00:00,614201,754,0,302,452,0,0
