FECHA,CNT_LLAMADAS,CNT_POLITICA_RESTRICCION,CNT_BOLQ_REL_TIPO_GEST,CNT_BLOQ_RAN_REL,CNT_PERMITIERON_CONTINUAR,CNT_CONECTADAS_VOICE_MAIL,CNT_CONECTADA_ANUNCIO_SWITCH
25/02/2016 00:00:00,45380,0,0,0,0,0,0
25/02/2016 01:00:00,22896,0,0,0,0,0,0
25/02/2016 02:00:00,13176,0,0,0,0,0,0
25/02/2016 03:00:00,9345,0,0,0,0,0,0
25/02/2016 04:00:00,7555,0,0,0,0,0,0
25/02/2016 05:00:00,11141,0,0,0,0,0,0
25/02/2016 06:00:00,22682,0,0,0,0,0,0
25/02/2016 07:00:00,56128,0,0,0,0,0,0
25/02/2016 08:00:00,163039,1974,0,1016,958,0,0
25/02/2016 09:00:00,404172,24270,0,7291,16979,0,0
25/02/2016 10:00:00,527883,18114,0,5003,13111,0,0
25/02/2016 11:00:00,579474,22205,0,5900,16305,0,0
25/02/2016 12:00:00,534461,13304,0,3402,9902,0,0
25/02/2016 13:00:00,461712,21124,0,6337,14787,0,0
25/02/2016 14:00:00,397164,18788,0,5637,13151,0,0
25/02/2016 15:00:00,366827,13731,0,3614,10117,0,0
25/02/2016 16:00:00,426386,26963,0,6299,20664,0,0
25/02/2016 17:00:00,473313,23092,0,6927,16165,0,0
25/02/2016 18:00:00,462569,23318,0,5443,17875,0,0
25/02/2016 19:00:00,450549,24833,0,5482,19351,0,0
25/02/2016 20:00:00,427267,22294,0,4787,17507,0,0
25/02/2016 21:00:00,272213,0,0,0,0,0,0
25/02/2016 22:00:00,169257,0,0,0,0,0,0
25/02/2016 23:00:00,100678,0,0,0,0,0,0
