FECHA,CNT_LLAMADAS,CNT_POLITICA_RESTRICCION,CNT_BOLQ_REL_TIPO_GEST,CNT_BLOQ_RAN_REL,CNT_PERMITIERON_CONTINUAR,CNT_CONECTADAS_VOICE_MAIL,CNT_CONECTADA_ANUNCIO_SWITCH
01/06/2016 00:00:00,10122,0,0,0,0,0,0
01/06/2016 01:00:00,5195,0,0,0,0,0,0
01/06/2016 02:00:00,3031,0,0,0,0,0,0
01/06/2016 03:00:00,2027,0,0,0,0,0,0
01/06/2016 04:00:00,1846,0,0,0,0,0,0
01/06/2016 05:00:00,2795,0,0,0,0,0,0
01/06/2016 06:00:00,6048,0,0,0,0,0,0
01/06/2016 07:00:00,13999,0,0,0,0,0,0
01/06/2016 08:00:00,24352,0,0,0,0,0,0
01/06/2016 09:00:00,38619,0,0,0,0,0,0
01/06/2016 10:00:00,52426,0,0,0,0,0,0
01/06/2016 11:00:00,60834,0,0,0,0,0,0
01/06/2016 12:00:00,67448,0,0,0,0,0,0
01/06/2016 13:00:00,62111,0,0,0,0,0,0
01/06/2016 14:00:00,57718,0,0,0,0,0,0
01/06/2016 15:00:00,56730,0,0,0,0,0,0
01/06/2016 16:00:00,58439,0,0,0,0,0,0
01/06/2016 17:00:00,62507,0,0,0,0,0,0
01/06/2016 18:00:00,61463,0,0,0,0,0,0
01/06/2016 19:00:00,53634,0,0,0,0,0,0
01/06/2016 20:00:00,45557,0,0,0,0,0,0
01/06/2016 21:00:00,35622,0,0,0,0,0,0
01/06/2016 22:00:00,27136,0,0,0,0,0,0
01/06/2016 23:00:00,16620,0,0,0,0,0,0
