FECHA,CNT_LLAMADAS,CNT_POLITICA_RESTRICCION,CNT_BOLQ_REL_TIPO_GEST,CNT_BLOQ_RAN_REL,CNT_PERMITIERON_CONTINUAR,CNT_CONECTADAS_VOICE_MAIL,CNT_CONECTADA_ANUNCIO_SWITCH
11/05/2016 11:00:00,899319,35659,0,14263,21396,0,0
11/05/2016 13:00:00,996094,47815,0,23872,23943,0,0
11/05/2016 14:00:00,1614691,92712,0,46293,46419,0,0
11/05/2016 15:00:00,2011858,103545,0,41419,62126,0,0
11/05/2016 16:00:00,2412829,112625,0,45051,67574,0,0
11/05/2016 17:00:00,3006046,134318,0,67062,67256,0,0
11/05/2016 18:00:00,3338330,116016,0,46409,69607,0,0
11/05/2016 19:00:00,3205765,113681,0,45470,68211,0,0
11/05/2016 20:00:00,2769026,117097,0,46842,70255,0,0
11/05/2016 21:00:00,1902661,626,0,251,375,0,0
11/05/2016 22:00:00,1276781,575,0,230,345,0,0
11/05/2016 23:00:00,753031,401,0,161,240,0,0
