FECHA,CNT_LLAMADAS,CNT_POLITICA_RESTRICCION,CNT_BOLQ_REL_TIPO_GEST,CNT_BLOQ_RAN_REL,CNT_PERMITIERON_CONTINUAR,CNT_CONECTADAS_VOICE_MAIL,CNT_CONECTADA_ANUNCIO_SWITCH
08/06/2016 00:00:00,359433,330,0,132,198,0,0
08/06/2016 01:00:00,142228,179,0,71,108,0,0
08/06/2016 02:00:00,64483,119,0,49,70,0,0
08/06/2016 03:00:00,41991,59,0,23,36,0,0
08/06/2016 04:00:00,43043,86,0,34,52,0,0
08/06/2016 05:00:00,80878,94,0,38,56,0,0
08/06/2016 06:00:00,224758,158,0,64,94,0,0
08/06/2016 07:00:00,605599,307,0,122,185,0,0
08/06/2016 08:00:00,1324973,16203,0,6481,9722,0,0
08/06/2016 09:00:00,2434582,119644,0,47859,71785,0,0
08/06/2016 10:00:00,3191507,162681,0,65071,97610,0,0
08/06/2016 11:00:00,3612672,151193,0,60475,90718,0,0
08/06/2016 12:00:00,3629530,149910,0,59967,89943,0,0
08/06/2016 13:00:00,2987585,162059,0,80856,81203,0,0
08/06/2016 14:00:00,2346113,163931,0,81779,82152,0,0
08/06/2016 15:00:00,2188366,144550,0,57821,86729,0,0
08/06/2016 16:00:00,2598844,161682,0,64675,97007,0,0
08/06/2016 17:00:00,3136861,147233,0,73432,73801,0,0
08/06/2016 18:00:00,3458719,111089,0,44433,66656,0,0
08/06/2016 19:00:00,3291242,126070,0,50432,75638,0,0
08/06/2016 20:00:00,2831148,129225,0,51685,77540,0,0
08/06/2016 21:00:00,1914257,1144,0,458,686,0,0
08/06/2016 22:00:00,1267277,806,0,322,484,0,0
08/06/2016 23:00:00,721345,541,0,216,325,0,0
