FECHA,CNT_LLAMADAS,CNT_POLITICA_RESTRICCION,CNT_BOLQ_REL_TIPO_GEST,CNT_BLOQ_RAN_REL,CNT_PERMITIERON_CONTINUAR,CNT_CONECTADAS_VOICE_MAIL,CNT_CONECTADA_ANUNCIO_SWITCH
03/05/2016 00:00:00,350886,166,0,67,99,0,0
03/05/2016 01:00:00,141693,81,0,31,50,0,0
03/05/2016 02:00:00,67665,62,0,26,36,0,0
03/05/2016 03:00:00,42771,63,0,25,38,0,0
03/05/2016 04:00:00,44322,53,0,21,32,0,0
03/05/2016 05:00:00,80360,49,0,21,28,0,0
03/05/2016 06:00:00,224763,166,0,66,100,0,0
03/05/2016 07:00:00,635130,244,0,95,149,0,0
03/05/2016 08:00:00,1419093,18541,0,7415,11126,0,0
03/05/2016 09:00:00,2493667,110306,0,44124,66182,0,0
03/05/2016 10:00:00,3126575,137266,0,54910,82356,0,0
03/05/2016 11:00:00,3509687,158173,0,63269,94904,0,0
03/05/2016 12:00:00,3432196,130780,0,52310,78470,0,0
03/05/2016 13:00:00,2786566,148504,0,74110,74394,0,0
03/05/2016 14:00:00,2147028,129009,0,64391,64618,0,0
03/05/2016 15:00:00,1993237,93887,0,37554,56333,0,0
03/05/2016 16:00:00,2398572,114343,0,45737,68606,0,0
03/05/2016 17:00:00,2921846,133126,0,66499,66627,0,0
03/05/2016 18:00:00,3281656,111754,0,44699,67055,0,0
03/05/2016 19:00:00,3193804,102397,0,40956,61441,0,0
03/05/2016 20:00:00,2746006,113581,0,45436,68145,0,0
03/05/2016 21:00:00,1884435,467,0,186,281,0,0
03/05/2016 22:00:00,1253114,377,0,151,226,0,0
03/05/2016 23:00:00,718302,395,0,158,237,0,0
