FECHA,CNT_LLAMADAS,CNT_POLITICA_RESTRICCION,CNT_BOLQ_REL_TIPO_GEST,CNT_BLOQ_RAN_REL,CNT_PERMITIERON_CONTINUAR,CNT_CONECTADAS_VOICE_MAIL,CNT_CONECTADA_ANUNCIO_SWITCH
11/04/2016 00:00:00,261992,155,0,63,92,0,0
11/04/2016 01:00:00,114113,112,0,45,67,0,0
11/04/2016 02:00:00,62530,72,0,28,44,0,0
11/04/2016 03:00:00,31897,45,0,18,27,0,0
11/04/2016 04:00:00,31741,33,0,13,20,0,0
11/04/2016 05:00:00,55397,32,0,13,19,0,0
11/04/2016 06:00:00,187623,77,0,31,46,0,0
11/04/2016 07:00:00,513452,209,0,84,125,0,0
11/04/2016 08:00:00,1047459,12777,0,3242,9535,0,0
11/04/2016 09:00:00,1774789,76075,0,19817,56258,0,0
11/04/2016 10:00:00,2079026,70665,0,18609,52056,0,0
11/04/2016 11:00:00,2398956,41634,0,10967,30667,0,0
11/04/2016 12:00:00,2369745,62472,0,16640,45832,0,0
11/04/2016 13:00:00,1981711,73658,0,22165,51493,0,0
11/04/2016 14:00:00,1104699,51561,0,15512,36049,0,0
11/04/2016 15:00:00,746928,32738,0,8514,24224,0,0
11/04/2016 16:00:00,885738,36551,0,9486,27065,0,0
11/04/2016 17:00:00,2184996,69055,0,20781,48274,0,0
11/04/2016 18:00:00,2382713,64567,0,16720,47847,0,0
11/04/2016 19:00:00,2386272,60095,0,15462,44633,0,0
11/04/2016 20:00:00,2061288,61019,0,15785,45234,0,0
11/04/2016 21:00:00,1353091,570,0,228,342,0,0
11/04/2016 22:00:00,858405,377,0,152,225,0,0
11/04/2016 23:00:00,555425,268,0,107,161,0,0
