FECHA,CNT_LLAMADAS,CNT_POLITICA_RESTRICCION,CNT_BOLQ_REL_TIPO_GEST,CNT_BLOQ_RAN_REL,CNT_PERMITIERON_CONTINUAR,CNT_CONECTADAS_VOICE_MAIL,CNT_CONECTADA_ANUNCIO_SWITCH
31/05/2016 00:00:00,21847,0,0,0,0,0,0
31/05/2016 01:00:00,10158,0,0,0,0,0,0
31/05/2016 02:00:00,5402,0,0,0,0,0,0
31/05/2016 03:00:00,3497,0,0,0,0,0,0
31/05/2016 04:00:00,3766,0,0,0,0,0,0
31/05/2016 05:00:00,7472,0,0,0,0,0,0
31/05/2016 06:00:00,18419,0,0,0,0,0,0
31/05/2016 07:00:00,57583,0,0,0,0,0,0
31/05/2016 08:00:00,115092,0,0,0,0,0,0
31/05/2016 09:00:00,181933,0,0,0,0,0,0
31/05/2016 10:00:00,223806,0,0,0,0,0,0
31/05/2016 11:00:00,236705,0,0,0,0,0,0
31/05/2016 12:00:00,245294,0,0,0,0,0,0
31/05/2016 13:00:00,226178,0,0,0,0,0,0
31/05/2016 14:00:00,195301,0,0,0,0,0,0
31/05/2016 15:00:00,193455,0,0,0,0,0,0
31/05/2016 16:00:00,202846,0,0,0,0,0,0
31/05/2016 17:00:00,224711,0,0,0,0,0,0
31/05/2016 18:00:00,254173,0,0,0,0,0,0
31/05/2016 19:00:00,218234,0,0,0,0,0,0
31/05/2016 20:00:00,178879,0,0,0,0,0,0
31/05/2016 21:00:00,144568,0,0,0,0,0,0
31/05/2016 22:00:00,97544,0,0,0,0,0,0
31/05/2016 23:00:00,56412,0,0,0,0,0,0
