FECHA,CNT_LLAMADAS,CNT_POLITICA_RESTRICCION,CNT_BOLQ_REL_TIPO_GEST,CNT_BLOQ_RAN_REL,CNT_PERMITIERON_CONTINUAR,CNT_CONECTADAS_VOICE_MAIL,CNT_CONECTADA_ANUNCIO_SWITCH
03/06/2016 00:00:00,26350,0,0,0,0,0,0
03/06/2016 01:00:00,13855,0,0,0,0,0,0
03/06/2016 02:00:00,7081,0,0,0,0,0,0
03/06/2016 03:00:00,4728,0,0,0,0,0,0
03/06/2016 04:00:00,4482,0,0,0,0,0,0
03/06/2016 05:00:00,7701,0,0,0,0,0,0
03/06/2016 06:00:00,19541,0,0,0,0,0,0
03/06/2016 07:00:00,58930,0,0,0,0,0,0
03/06/2016 08:00:00,119031,0,0,0,0,0,0
03/06/2016 09:00:00,187708,0,0,0,0,0,0
03/06/2016 10:00:00,232895,0,0,0,0,0,0
03/06/2016 11:00:00,249611,0,0,0,0,0,0
03/06/2016 12:00:00,260217,0,0,0,0,0,0
03/06/2016 13:00:00,243617,0,0,0,0,0,0
03/06/2016 14:00:00,212575,0,0,0,0,0,0
03/06/2016 15:00:00,208066,0,0,0,0,0,0
03/06/2016 16:00:00,220470,0,0,0,0,0,0
03/06/2016 17:00:00,238904,0,0,0,0,0,0
03/06/2016 18:00:00,272706,0,0,0,0,0,0
03/06/2016 19:00:00,242827,0,0,0,0,0,0
03/06/2016 20:00:00,202329,0,0,0,0,0,0
03/06/2016 21:00:00,168879,0,0,0,0,0,0
03/06/2016 22:00:00,121474,0,0,0,0,0,0
03/06/2016 23:00:00,74638,0,0,0,0,0,0
