FECHA,CNT_LLAMADAS,CNT_POLITICA_RESTRICCION,CNT_BOLQ_REL_TIPO_GEST,CNT_BLOQ_RAN_REL,CNT_PERMITIERON_CONTINUAR,CNT_CONECTADAS_VOICE_MAIL,CNT_CONECTADA_ANUNCIO_SWITCH
26/05/2016 00:00:00,26800,0,0,0,0,0,0
26/05/2016 01:00:00,14560,0,0,0,0,0,0
26/05/2016 02:00:00,7796,0,0,0,0,0,0
26/05/2016 03:00:00,5118,0,0,0,0,0,0
26/05/2016 04:00:00,4542,0,0,0,0,0,0
26/05/2016 05:00:00,8190,0,0,0,0,0,0
26/05/2016 06:00:00,20314,0,0,0,0,0,0
26/05/2016 07:00:00,60558,0,0,0,0,0,0
26/05/2016 08:00:00,113298,0,0,0,0,0,0
26/05/2016 09:00:00,174632,0,0,0,0,0,0
26/05/2016 10:00:00,215172,0,0,0,0,0,0
26/05/2016 11:00:00,226498,0,0,0,0,0,0
26/05/2016 12:00:00,230542,0,0,0,0,0,0
26/05/2016 13:00:00,214760,0,0,0,0,0,0
26/05/2016 14:00:00,181767,0,0,0,0,0,0
26/05/2016 15:00:00,177653,0,0,0,0,0,0
26/05/2016 16:00:00,189465,0,0,0,0,0,0
26/05/2016 17:00:00,207022,0,0,0,0,0,0
26/05/2016 18:00:00,235393,0,0,0,0,0,0
26/05/2016 19:00:00,200304,0,0,0,0,0,0
26/05/2016 20:00:00,161953,0,0,0,0,0,0
26/05/2016 21:00:00,132030,0,0,0,0,0,0
26/05/2016 22:00:00,92378,0,0,0,0,0,0
26/05/2016 23:00:00,52252,0,0,0,0,0,0
