FECHA,CNT_LLAMADAS,CNT_POLITICA_RESTRICCION,CNT_BOLQ_REL_TIPO_GEST,CNT_BLOQ_RAN_REL,CNT_PERMITIERON_CONTINUAR,CNT_CONECTADAS_VOICE_MAIL,CNT_CONECTADA_ANUNCIO_SWITCH
04/06/2016 00:00:00,13623,0,0,0,0,0,0
04/06/2016 01:00:00,7801,0,0,0,0,0,0
04/06/2016 02:00:00,4955,0,0,0,0,0,0
04/06/2016 03:00:00,3357,0,0,0,0,0,0
04/06/2016 04:00:00,2693,0,0,0,0,0,0
04/06/2016 05:00:00,3420,0,0,0,0,0,0
04/06/2016 06:00:00,4834,0,0,0,0,0,0
04/06/2016 07:00:00,8233,0,0,0,0,0,0
04/06/2016 08:00:00,15812,0,0,0,0,0,0
04/06/2016 09:00:00,29589,0,0,0,0,0,0
04/06/2016 10:00:00,44670,0,0,0,0,0,0
04/06/2016 11:00:00,54973,0,0,0,0,0,0
04/06/2016 12:00:00,60333,0,0,0,0,0,0
04/06/2016 13:00:00,55722,0,0,0,0,0,0
04/06/2016 14:00:00,47726,0,0,0,0,0,0
04/06/2016 15:00:00,40814,0,0,0,0,0,0
04/06/2016 16:00:00,38305,0,0,0,0,0,0
04/06/2016 17:00:00,46068,0,0,0,0,0,0
04/06/2016 18:00:00,49013,0,0,0,0,0,0
04/06/2016 19:00:00,44023,0,0,0,0,0,0
04/06/2016 20:00:00,39649,0,0,0,0,0,0
04/06/2016 21:00:00,33578,0,0,0,0,0,0
04/06/2016 22:00:00,27690,0,0,0,0,0,0
04/06/2016 23:00:00,20125,0,0,0,0,0,0
