FECHA,CNT_LLAMADAS,CNT_POLITICA_RESTRICCION,CNT_BOLQ_REL_TIPO_GEST,CNT_BLOQ_RAN_REL,CNT_PERMITIERON_CONTINUAR,CNT_CONECTADAS_VOICE_MAIL,CNT_CONECTADA_ANUNCIO_SWITCH
05/03/2016 00:00:00,84954,0,0,0,0,0,0
05/03/2016 01:00:00,42689,0,0,0,0,0,0
05/03/2016 02:00:00,59095,0,0,0,0,0,0
05/03/2016 03:00:00,35471,0,0,0,0,0,0
05/03/2016 04:00:00,23118,0,0,0,0,0,0
05/03/2016 05:00:00,20152,0,0,0,0,0,0
05/03/2016 06:00:00,18482,0,0,0,0,0,0
05/03/2016 07:00:00,83537,0,0,0,0,0,0
05/03/2016 08:00:00,118005,964,0,193,771,0,0
05/03/2016 09:00:00,383525,17465,0,4029,13436,0,0
05/03/2016 10:00:00,601354,33153,0,7977,25176,0,0
05/03/2016 11:00:00,705163,42015,0,9886,32129,0,0
05/03/2016 12:00:00,710396,41201,0,9544,31657,0,0
05/03/2016 13:00:00,550439,43270,0,12980,30290,0,0
05/03/2016 14:00:00,406609,21955,0,6587,15368,0,0
05/03/2016 15:00:00,319442,18178,0,4115,14063,0,0
05/03/2016 16:00:00,273690,13407,0,3036,10371,0,0
05/03/2016 17:00:00,390558,14769,0,4430,10339,0,0
05/03/2016 18:00:00,439993,11325,0,2592,8733,0,0
05/03/2016 19:00:00,489785,10500,0,2373,8127,0,0
05/03/2016 20:00:00,519401,10717,0,2440,8277,0,0
05/03/2016 21:00:00,387679,0,0,0,0,0,0
05/03/2016 22:00:00,234798,0,0,0,0,0,0
05/03/2016 23:00:00,212749,0,0,0,0,0,0
