FECHA,CNT_LLAMADAS,CNT_POLITICA_RESTRICCION,CNT_BOLQ_REL_TIPO_GEST,CNT_BLOQ_RAN_REL,CNT_PERMITIERON_CONTINUAR,CNT_CONECTADAS_VOICE_MAIL,CNT_CONECTADA_ANUNCIO_SWITCH
28/05/2016 00:00:00,40119,0,0,0,0,0,0
28/05/2016 01:00:00,24190,0,0,0,0,0,0
28/05/2016 02:00:00,16315,0,0,0,0,0,0
28/05/2016 03:00:00,11155,0,0,0,0,0,0
28/05/2016 04:00:00,9101,0,0,0,0,0,0
28/05/2016 05:00:00,10584,0,0,0,0,0,0
28/05/2016 06:00:00,18358,0,0,0,0,0,0
28/05/2016 07:00:00,43675,0,0,0,0,0,0
28/05/2016 08:00:00,93607,0,0,0,0,0,0
28/05/2016 09:00:00,157834,0,0,0,0,0,0
28/05/2016 10:00:00,195251,0,0,0,0,0,0
28/05/2016 11:00:00,215648,0,0,0,0,0,0
28/05/2016 12:00:00,222868,0,0,0,0,0,0
28/05/2016 13:00:00,206379,0,0,0,0,0,0
28/05/2016 14:00:00,180917,0,0,0,0,0,0
28/05/2016 15:00:00,163568,0,0,0,0,0,0
28/05/2016 16:00:00,157131,0,0,0,0,0,0
28/05/2016 17:00:00,163441,0,0,0,0,0,0
28/05/2016 18:00:00,186869,0,0,0,0,0,0
28/05/2016 19:00:00,200084,0,0,0,0,0,0
28/05/2016 20:00:00,166115,0,0,0,0,0,0
28/05/2016 21:00:00,142220,0,0,0,0,0,0
28/05/2016 22:00:00,107789,0,0,0,0,0,0
28/05/2016 23:00:00,72296,0,0,0,0,0,0
