FECHA,CNT_LLAMADAS,CNT_POLITICA_RESTRICCION,CNT_BOLQ_REL_TIPO_GEST,CNT_BLOQ_RAN_REL,CNT_PERMITIERON_CONTINUAR,CNT_CONECTADAS_VOICE_MAIL,CNT_CONECTADA_ANUNCIO_SWITCH
23/05/2016 00:00:00,8543,0,0,0,0,0,0
23/05/2016 01:00:00,4419,0,0,0,0,0,0
23/05/2016 02:00:00,2601,0,0,0,0,0,0
23/05/2016 03:00:00,1609,0,0,0,0,0,0
23/05/2016 04:00:00,1808,0,0,0,0,0,0
23/05/2016 05:00:00,3078,0,0,0,0,0,0
23/05/2016 06:00:00,6099,0,0,0,0,0,0
23/05/2016 07:00:00,13988,0,0,0,0,0,0
23/05/2016 08:00:00,25526,0,0,0,0,0,0
23/05/2016 09:00:00,40462,0,0,0,0,0,0
23/05/2016 10:00:00,53131,0,0,0,0,0,0
23/05/2016 11:00:00,61227,0,0,0,0,0,0
23/05/2016 12:00:00,64794,0,0,0,0,0,0
23/05/2016 13:00:00,62024,0,0,0,0,0,0
23/05/2016 14:00:00,58179,0,0,0,0,0,0
23/05/2016 15:00:00,56400,0,0,0,0,0,0
23/05/2016 16:00:00,58621,0,0,0,0,0,0
23/05/2016 17:00:00,60819,0,0,0,0,0,0
23/05/2016 18:00:00,61360,0,0,0,0,0,0
23/05/2016 19:00:00,52740,0,0,0,0,0,0
23/05/2016 20:00:00,42904,0,0,0,0,0,0
23/05/2016 21:00:00,32831,0,0,0,0,0,0
23/05/2016 22:00:00,24307,0,0,0,0,0,0
23/05/2016 23:00:00,14746,0,0,0,0,0,0
