FECHA,CNT_LLAMADAS,CNT_POLITICA_RESTRICCION,CNT_BOLQ_REL_TIPO_GEST,CNT_BLOQ_RAN_REL,CNT_PERMITIERON_CONTINUAR,CNT_CONECTADAS_VOICE_MAIL,CNT_CONECTADA_ANUNCIO_SWITCH
15/05/2016 00:00:00,721659,237,0,95,142,0,0
15/05/2016 01:00:00,551045,186,0,74,112,0,0
15/05/2016 02:00:00,382591,105,0,42,63,0,0
15/05/2016 03:00:00,242586,68,0,28,40,0,0
15/05/2016 04:00:00,201804,134,0,53,81,0,0
15/05/2016 05:00:00,240958,85,0,34,51,0,0
15/05/2016 06:00:00,268163,133,0,53,80,0,0
15/05/2016 07:00:00,246865,177,0,70,107,0,0
15/05/2016 08:00:00,382912,654,0,264,390,0,0
15/05/2016 09:00:00,714128,790,0,315,475,0,0
15/05/2016 10:00:00,1238064,2628,0,1050,1578,0,0
15/05/2016 11:00:00,1787020,1242,0,496,746,0,0
15/05/2016 12:00:00,1930866,1086,0,435,651,0,0
15/05/2016 13:00:00,1520693,956,0,420,536,0,0
15/05/2016 14:00:00,1146122,2554,0,1224,1330,0,0
15/05/2016 15:00:00,1032583,889,0,358,531,0,0
15/05/2016 16:00:00,1077758,894,0,359,535,0,0
15/05/2016 17:00:00,1318756,1568,0,734,834,0,0
15/05/2016 18:00:00,1678000,1756,0,699,1057,0,0
15/05/2016 19:00:00,1808427,1248,0,499,749,0,0
15/05/2016 20:00:00,1641184,838,0,335,503,0,0
15/05/2016 21:00:00,1355591,465,0,186,279,0,0
15/05/2016 22:00:00,1025761,448,0,179,269,0,0
15/05/2016 23:00:00,621892,263,0,105,158,0,0
