FECHA,CNT_LLAMADAS,CNT_POLITICA_RESTRICCION,CNT_BOLQ_REL_TIPO_GEST,CNT_BLOQ_RAN_REL,CNT_PERMITIERON_CONTINUAR,CNT_CONECTADAS_VOICE_MAIL,CNT_CONECTADA_ANUNCIO_SWITCH
10/05/2016 00:00:00,7922,0,0,0,0,0,0
10/05/2016 01:00:00,3904,0,0,0,0,0,0
10/05/2016 02:00:00,2363,0,0,0,0,0,0
10/05/2016 03:00:00,1376,0,0,0,0,0,0
10/05/2016 04:00:00,1596,0,0,0,0,0,0
10/05/2016 05:00:00,2541,0,0,0,0,0,0
10/05/2016 06:00:00,5430,0,0,0,0,0,0
10/05/2016 07:00:00,12150,0,0,0,0,0,0
10/05/2016 08:00:00,19766,0,0,0,0,0,0
10/05/2016 09:00:00,413,0,0,0,0,0,0
