FECHA,CNT_LLAMADAS,CNT_POLITICA_RESTRICCION,CNT_BOLQ_REL_TIPO_GEST,CNT_BLOQ_RAN_REL,CNT_PERMITIERON_CONTINUAR,CNT_CONECTADAS_VOICE_MAIL,CNT_CONECTADA_ANUNCIO_SWITCH
20/02/2016 00:00:00,22354,0,0,0,0,0,0
20/02/2016 01:00:00,13919,0,0,0,0,0,0
20/02/2016 02:00:00,8751,0,0,0,0,0,0
20/02/2016 03:00:00,6164,0,0,0,0,0,0
20/02/2016 04:00:00,4701,0,0,0,0,0,0
20/02/2016 05:00:00,6112,0,0,0,0,0,0
20/02/2016 06:00:00,6914,0,0,0,0,0,0
20/02/2016 07:00:00,10067,0,0,0,0,0,0
20/02/2016 08:00:00,24917,373,0,75,298,0,0
20/02/2016 09:00:00,68878,7178,0,1495,5683,0,0
20/02/2016 10:00:00,101993,8805,0,2315,6490,0,0
20/02/2016 11:00:00,113602,8903,0,2456,6447,0,0
20/02/2016 12:00:00,112495,9136,0,2455,6681,0,0
20/02/2016 13:00:00,86129,6642,0,1992,4650,0,0
20/02/2016 14:00:00,53243,1222,0,367,855,0,0
20/02/2016 15:00:00,43437,1872,0,414,1458,0,0
20/02/2016 16:00:00,44199,1788,0,415,1373,0,0
20/02/2016 17:00:00,54803,1092,0,327,765,0,0
20/02/2016 18:00:00,65972,1154,0,273,881,0,0
20/02/2016 19:00:00,73196,259,0,68,191,0,0
20/02/2016 20:00:00,89718,576,0,157,419,0,0
20/02/2016 21:00:00,74685,0,0,0,0,0,0
20/02/2016 22:00:00,53180,0,0,0,0,0,0
20/02/2016 23:00:00,35981,0,0,0,0,0,0
