FECHA,CNT_LLAMADAS,CNT_POLITICA_RESTRICCION,CNT_BOLQ_REL_TIPO_GEST,CNT_BLOQ_RAN_REL,CNT_PERMITIERON_CONTINUAR,CNT_CONECTADAS_VOICE_MAIL,CNT_CONECTADA_ANUNCIO_SWITCH
01/05/2016 00:00:00,2405,0,0,0,0,0,0
01/05/2016 01:00:00,1520,0,0,0,0,0,0
01/05/2016 02:00:00,1066,0,0,0,0,0,0
01/05/2016 03:00:00,733,0,0,0,0,0,0
01/05/2016 04:00:00,763,0,0,0,0,0,0
01/05/2016 05:00:00,954,0,0,0,0,0,0
01/05/2016 06:00:00,1045,0,0,0,0,0,0
01/05/2016 07:00:00,1129,0,0,0,0,0,0
01/05/2016 08:00:00,1661,0,0,0,0,0,0
01/05/2016 09:00:00,3177,0,0,0,0,0,0
01/05/2016 10:00:00,5293,0,0,0,0,0,0
01/05/2016 11:00:00,7702,0,0,0,0,0,0
01/05/2016 12:00:00,8794,0,0,0,0,0,0
01/05/2016 13:00:00,8116,0,0,0,0,0,0
01/05/2016 14:00:00,6578,0,0,0,0,0,0
01/05/2016 15:00:00,5798,0,0,0,0,0,0
01/05/2016 16:00:00,6078,0,0,0,0,0,0
01/05/2016 17:00:00,6608,0,0,0,0,0,0
01/05/2016 18:00:00,7539,0,0,0,0,0,0
01/05/2016 19:00:00,7571,0,0,0,0,0,0
01/05/2016 20:00:00,6768,0,0,0,0,0,0
01/05/2016 21:00:00,5084,0,0,0,0,0,0
01/05/2016 22:00:00,3479,0,0,0,0,0,0
01/05/2016 23:00:00,2073,0,0,0,0,0,0
