FECHA,CNT_LLAMADAS,CNT_POLITICA_RESTRICCION,CNT_BOLQ_REL_TIPO_GEST,CNT_BLOQ_RAN_REL,CNT_PERMITIERON_CONTINUAR,CNT_CONECTADAS_VOICE_MAIL,CNT_CONECTADA_ANUNCIO_SWITCH
24/04/2016 00:00:00,740058,334,0,133,201,0,0
24/04/2016 01:00:00,498461,243,0,97,146,0,0
24/04/2016 02:00:00,331761,125,0,50,75,0,0
24/04/2016 03:00:00,229557,117,0,46,71,0,0
24/04/2016 04:00:00,190728,75,0,31,44,0,0
24/04/2016 05:00:00,227949,81,0,31,50,0,0
24/04/2016 06:00:00,250338,115,0,46,69,0,0
24/04/2016 07:00:00,247895,147,0,60,87,0,0
24/04/2016 08:00:00,396609,374,0,128,246,0,0
24/04/2016 09:00:00,752628,539,0,192,347,0,0
24/04/2016 10:00:00,1290252,699,0,255,444,0,0
24/04/2016 11:00:00,1834393,2333,0,750,1583,0,0
24/04/2016 12:00:00,1970122,1393,0,474,919,0,0
24/04/2016 13:00:00,1556426,828,0,307,521,0,0
24/04/2016 14:00:00,1147896,734,0,274,460,0,0
24/04/2016 15:00:00,1068817,727,0,270,457,0,0
24/04/2016 16:00:00,993094,768,0,289,479,0,0
24/04/2016 17:00:00,1101928,853,0,316,537,0,0
24/04/2016 18:00:00,1654548,753,0,280,473,0,0
24/04/2016 19:00:00,1889062,1073,0,381,692,0,0
24/04/2016 20:00:00,1694841,779,0,293,486,0,0
24/04/2016 21:00:00,1402680,430,0,172,258,0,0
24/04/2016 22:00:00,998074,431,0,172,259,0,0
24/04/2016 23:00:00,606127,389,0,155,234,0,0
