FECHA,CNT_LLAMADAS,CNT_POLITICA_RESTRICCION,CNT_BOLQ_REL_TIPO_GEST,CNT_BLOQ_RAN_REL,CNT_PERMITIERON_CONTINUAR,CNT_CONECTADAS_VOICE_MAIL,CNT_CONECTADA_ANUNCIO_SWITCH
07/06/2016 00:00:00,18524,0,0,0,0,0,0
07/06/2016 01:00:00,8987,0,0,0,0,0,0
07/06/2016 02:00:00,4789,0,0,0,0,0,0
07/06/2016 03:00:00,2777,0,0,0,0,0,0
07/06/2016 04:00:00,3402,0,0,0,0,0,0
07/06/2016 05:00:00,7085,0,0,0,0,0,0
07/06/2016 06:00:00,17783,0,0,0,0,0,0
07/06/2016 07:00:00,55293,0,0,0,0,0,0
07/06/2016 08:00:00,112037,0,0,0,0,0,0
07/06/2016 09:00:00,181331,0,0,0,0,0,0
07/06/2016 10:00:00,225068,0,0,0,0,0,0
07/06/2016 11:00:00,239196,0,0,0,0,0,0
07/06/2016 12:00:00,245306,0,0,0,0,0,0
07/06/2016 13:00:00,225631,0,0,0,0,0,0
07/06/2016 14:00:00,199154,0,0,0,0,0,0
07/06/2016 15:00:00,194508,0,0,0,0,0,0
07/06/2016 16:00:00,203950,0,0,0,0,0,0
07/06/2016 17:00:00,218916,0,0,0,0,0,0
07/06/2016 18:00:00,242227,0,0,0,0,0,0
07/06/2016 19:00:00,210583,0,0,0,0,0,0
07/06/2016 20:00:00,167284,0,0,0,0,0,0
07/06/2016 21:00:00,131659,0,0,0,0,0,0
07/06/2016 22:00:00,86089,0,0,0,0,0,0
07/06/2016 23:00:00,44409,0,0,0,0,0,0
