FECHA,CNT_LLAMADAS,CNT_POLITICA_RESTRICCION,CNT_BOLQ_REL_TIPO_GEST,CNT_BLOQ_RAN_REL,CNT_PERMITIERON_CONTINUAR,CNT_CONECTADAS_VOICE_MAIL,CNT_CONECTADA_ANUNCIO_SWITCH
14/05/2016 00:00:00,49769,0,0,0,0,0,0
14/05/2016 01:00:00,31005,0,0,0,0,0,0
14/05/2016 02:00:00,20832,0,0,0,0,0,0
14/05/2016 03:00:00,14732,0,0,0,0,0,0
14/05/2016 04:00:00,12250,0,0,0,0,0,0
14/05/2016 05:00:00,13472,0,0,0,0,0,0
14/05/2016 06:00:00,22213,0,0,0,0,0,0
14/05/2016 07:00:00,55079,0,0,0,0,0,0
14/05/2016 08:00:00,113618,0,0,0,0,0,0
14/05/2016 09:00:00,178558,0,0,0,0,0,0
14/05/2016 10:00:00,225158,0,0,0,0,0,0
14/05/2016 11:00:00,251041,0,0,0,0,0,0
14/05/2016 12:00:00,260629,0,0,0,0,0,0
14/05/2016 13:00:00,247073,0,0,0,0,0,0
14/05/2016 14:00:00,218097,0,0,0,0,0,0
14/05/2016 15:00:00,211857,0,0,0,0,0,0
14/05/2016 16:00:00,214725,0,0,0,0,0,0
14/05/2016 17:00:00,228837,0,0,0,0,0,0
14/05/2016 18:00:00,263822,0,0,0,0,0,0
14/05/2016 19:00:00,255943,0,0,0,0,0,0
14/05/2016 20:00:00,222178,0,0,0,0,0,0
14/05/2016 21:00:00,194319,0,0,0,0,0,0
14/05/2016 22:00:00,156182,0,0,0,0,0,0
14/05/2016 23:00:00,116506,0,0,0,0,0,0
