FECHA,CNT_LLAMADAS,CNT_POLITICA_RESTRICCION,CNT_BOLQ_REL_TIPO_GEST,CNT_BLOQ_RAN_REL,CNT_PERMITIERON_CONTINUAR,CNT_CONECTADAS_VOICE_MAIL,CNT_CONECTADA_ANUNCIO_SWITCH
10/06/2016 00:00:00,22611,0,0,0,0,0,0
10/06/2016 01:00:00,11899,0,0,0,0,0,0
10/06/2016 02:00:00,6612,0,0,0,0,0,0
10/06/2016 03:00:00,4504,0,0,0,0,0,0
10/06/2016 04:00:00,4555,0,0,0,0,0,0
10/06/2016 05:00:00,7698,0,0,0,0,0,0
10/06/2016 06:00:00,18243,0,0,0,0,0,0
10/06/2016 07:00:00,56463,0,0,0,0,0,0
10/06/2016 08:00:00,116349,0,0,0,0,0,0
10/06/2016 09:00:00,182639,0,0,0,0,0,0
10/06/2016 10:00:00,226570,0,0,0,0,0,0
10/06/2016 11:00:00,247535,0,0,0,0,0,0
10/06/2016 12:00:00,259011,0,0,0,0,0,0
10/06/2016 13:00:00,244596,0,0,0,0,0,0
