FECHA,CNT_LLAMADAS,CNT_POLITICA_RESTRICCION,CNT_BOLQ_REL_TIPO_GEST,CNT_BLOQ_RAN_REL,CNT_PERMITIERON_CONTINUAR,CNT_CONECTADAS_VOICE_MAIL,CNT_CONECTADA_ANUNCIO_SWITCH
07/04/2016 00:00:00,116263,65,0,26,39,0,0
07/04/2016 01:00:00,111124,81,0,33,48,0,0
07/04/2016 02:00:00,65186,61,0,25,36,0,0
07/04/2016 03:00:00,42663,94,0,38,56,0,0
07/04/2016 04:00:00,41420,32,0,13,19,0,0
07/04/2016 05:00:00,65135,55,0,22,33,0,0
07/04/2016 06:00:00,131857,65,0,26,39,0,0
07/04/2016 07:00:00,119881,34,0,14,20,0,0
07/04/2016 08:00:00,118813,1001,0,252,749,0,0
07/04/2016 09:00:00,117122,4766,0,1234,3532,0,0
07/04/2016 10:00:00,122971,4103,0,1069,3034,0,0
07/04/2016 11:00:00,117135,3919,0,1026,2893,0,0
07/04/2016 12:00:00,114428,3425,0,895,2530,0,0
07/04/2016 13:00:00,95756,3578,0,1078,2500,0,0
07/04/2016 14:00:00,109763,3948,0,1195,2753,0,0
07/04/2016 15:00:00,278580,13771,0,3612,10159,0,0
07/04/2016 16:00:00,1140117,45613,0,12045,33568,0,0
07/04/2016 17:00:00,1210462,36027,0,10855,25172,0,0
07/04/2016 18:00:00,1062738,29285,0,7521,21764,0,0
07/04/2016 19:00:00,175221,4300,0,1108,3192,0,0
07/04/2016 20:00:00,116946,4123,0,1055,3068,0,0
07/04/2016 21:00:00,117815,41,0,17,24,0,0
07/04/2016 22:00:00,117713,42,0,16,26,0,0
07/04/2016 23:00:00,120165,66,0,27,39,0,0
