FECHA,CNT_LLAMADAS,CNT_POLITICA_RESTRICCION,CNT_BOLQ_REL_TIPO_GEST,CNT_BLOQ_RAN_REL,CNT_PERMITIERON_CONTINUAR,CNT_CONECTADAS_VOICE_MAIL,CNT_CONECTADA_ANUNCIO_SWITCH
26/04/2016 00:00:00,338532,223,0,88,135,0,0
26/04/2016 01:00:00,133324,165,0,67,98,0,0
26/04/2016 02:00:00,64380,100,0,39,61,0,0
26/04/2016 03:00:00,42172,93,0,38,55,0,0
26/04/2016 04:00:00,43129,37,0,14,23,0,0
26/04/2016 05:00:00,81175,78,0,32,46,0,0
26/04/2016 06:00:00,236507,69,0,27,42,0,0
26/04/2016 07:00:00,657678,130,0,52,78,0,0
26/04/2016 08:00:00,1392433,15547,0,4686,10861,0,0
26/04/2016 09:00:00,2430363,118374,0,35564,82810,0,0
26/04/2016 10:00:00,3069316,121321,0,36452,84869,0,0
26/04/2016 11:00:00,3463624,120124,0,36101,84022,1,0
26/04/2016 12:00:00,3418385,125364,0,37681,87683,0,0
26/04/2016 13:00:00,2744161,123377,0,37084,86293,0,0
26/04/2016 14:00:00,2103105,122878,0,36929,85949,0,0
26/04/2016 15:00:00,1950744,105839,0,31817,74022,0,0
26/04/2016 16:00:00,2340237,109878,0,33083,76795,0,0
26/04/2016 17:00:00,2873233,108498,0,32649,75849,0,0
26/04/2016 18:00:00,3177443,101191,0,30457,70734,0,0
26/04/2016 19:00:00,3141505,96260,0,28938,67322,0,0
26/04/2016 20:00:00,2698287,95969,0,28842,67127,0,0
26/04/2016 21:00:00,1858138,454,0,181,273,0,0
26/04/2016 22:00:00,1200234,447,0,179,268,0,0
26/04/2016 23:00:00,707056,351,0,140,211,0,0
