FECHA,CNT_LLAMADAS,CNT_POLITICA_RESTRICCION,CNT_BOLQ_REL_TIPO_GEST,CNT_BLOQ_RAN_REL,CNT_PERMITIERON_CONTINUAR,CNT_CONECTADAS_VOICE_MAIL,CNT_CONECTADA_ANUNCIO_SWITCH
08/06/2016 00:00:00,9259,0,0,0,0,0,0
08/06/2016 01:00:00,4659,0,0,0,0,0,0
08/06/2016 02:00:00,2561,0,0,0,0,0,0
08/06/2016 03:00:00,1719,0,0,0,0,0,0
08/06/2016 04:00:00,1683,0,0,0,0,0,0
08/06/2016 05:00:00,3076,0,0,0,0,0,0
08/06/2016 06:00:00,6649,0,0,0,0,0,0
08/06/2016 07:00:00,14011,0,0,0,0,0,0
08/06/2016 08:00:00,25299,3,0,0,3,0,0
08/06/2016 09:00:00,40668,315,0,63,252,0,0
08/06/2016 10:00:00,55557,345,0,69,276,0,0
08/06/2016 11:00:00,66391,381,0,76,305,0,0
08/06/2016 12:00:00,72103,396,0,80,316,0,0
08/06/2016 13:00:00,67436,513,0,102,411,0,0
08/06/2016 14:00:00,62413,392,0,80,312,0,0
08/06/2016 15:00:00,62590,299,0,59,240,0,0
08/06/2016 16:00:00,63906,344,0,68,276,0,0
08/06/2016 17:00:00,68276,118,0,24,94,0,0
08/06/2016 18:00:00,65882,291,0,58,233,0,0
08/06/2016 19:00:00,56987,72,0,15,57,0,0
08/06/2016 20:00:00,46634,43,0,8,35,0,0
08/06/2016 21:00:00,34467,0,0,0,0,0,0
08/06/2016 22:00:00,26912,0,0,0,0,0,0
08/06/2016 23:00:00,16052,0,0,0,0,0,0
