FECHA,CNT_LLAMADAS,CNT_POLITICA_RESTRICCION,CNT_BOLQ_REL_TIPO_GEST,CNT_BLOQ_RAN_REL,CNT_PERMITIERON_CONTINUAR,CNT_CONECTADAS_VOICE_MAIL,CNT_CONECTADA_ANUNCIO_SWITCH
06/05/2016 00:00:00,443632,294,0,117,177,0,0
06/05/2016 01:00:00,179599,210,0,84,126,0,0
06/05/2016 02:00:00,88790,142,0,57,85,0,0
06/05/2016 03:00:00,59286,118,0,47,71,0,0
06/05/2016 04:00:00,59537,173,0,69,104,0,0
06/05/2016 05:00:00,102155,84,0,35,49,0,0
06/05/2016 06:00:00,262687,179,0,70,109,0,0
06/05/2016 07:00:00,707113,226,0,90,136,0,0
06/05/2016 08:00:00,1477620,18224,0,7290,10934,0,0
06/05/2016 09:00:00,2582701,126971,0,50788,76183,0,0
06/05/2016 10:00:00,3259737,121617,0,48647,72970,0,0
06/05/2016 11:00:00,3690966,128526,0,51412,77114,0,0
06/05/2016 12:00:00,3707550,135772,0,54318,81454,0,0
06/05/2016 13:00:00,2989732,133686,0,66752,66934,0,0
06/05/2016 14:00:00,2294772,106722,0,53256,53466,0,0
06/05/2016 15:00:00,2129151,87783,0,35168,52615,0,0
06/05/2016 16:00:00,2578666,110459,0,44195,66264,0,0
06/05/2016 17:00:00,3219282,126634,0,63231,63403,0,0
06/05/2016 18:00:00,3623825,116299,0,46516,69783,0,0
06/05/2016 19:00:00,3581468,114722,0,45890,68832,0,0
06/05/2016 20:00:00,3140391,117402,0,46960,70442,0,0
06/05/2016 21:00:00,2291577,664,0,265,399,0,0
06/05/2016 22:00:00,1543540,549,0,220,329,0,0
06/05/2016 23:00:00,986939,480,0,192,288,0,0
