FECHA,CNT_LLAMADAS,CNT_POLITICA_RESTRICCION,CNT_BOLQ_REL_TIPO_GEST,CNT_BLOQ_RAN_REL,CNT_PERMITIERON_CONTINUAR,CNT_CONECTADAS_VOICE_MAIL,CNT_CONECTADA_ANUNCIO_SWITCH
23/05/2016 00:00:00,21438,0,0,0,0,0,0
23/05/2016 01:00:00,11540,0,0,0,0,0,0
23/05/2016 02:00:00,6271,0,0,0,0,0,0
23/05/2016 03:00:00,4057,0,0,0,0,0,0
23/05/2016 04:00:00,4160,0,0,0,0,0,0
23/05/2016 05:00:00,7752,0,0,0,0,0,0
23/05/2016 06:00:00,19332,0,0,0,0,0,0
23/05/2016 07:00:00,58509,0,0,0,0,0,0
23/05/2016 08:00:00,111991,0,0,0,0,0,0
23/05/2016 09:00:00,174031,0,0,0,0,0,0
23/05/2016 10:00:00,213724,0,0,0,0,0,0
23/05/2016 11:00:00,229413,0,0,0,0,0,0
23/05/2016 12:00:00,236335,0,0,0,0,0,0
23/05/2016 13:00:00,222329,0,0,0,0,0,0
23/05/2016 14:00:00,192930,0,0,0,0,0,0
23/05/2016 15:00:00,189466,0,0,0,0,0,0
23/05/2016 16:00:00,199661,0,0,0,0,0,0
23/05/2016 17:00:00,215711,0,0,0,0,0,0
23/05/2016 18:00:00,236179,0,0,0,0,0,0
23/05/2016 19:00:00,200429,0,0,0,0,0,0
23/05/2016 20:00:00,156587,0,0,0,0,0,0
23/05/2016 21:00:00,120290,0,0,0,0,0,0
23/05/2016 22:00:00,79503,0,0,0,0,0,0
23/05/2016 23:00:00,42522,0,0,0,0,0,0
