FECHA,CNT_LLAMADAS,CNT_POLITICA_RESTRICCION,CNT_BOLQ_REL_TIPO_GEST,CNT_BLOQ_RAN_REL,CNT_PERMITIERON_CONTINUAR,CNT_CONECTADAS_VOICE_MAIL,CNT_CONECTADA_ANUNCIO_SWITCH
13/03/2016 00:00:00,167526,0,0,0,0,0,0
13/03/2016 01:00:00,122578,0,0,0,0,0,0
13/03/2016 02:00:00,81866,0,0,0,0,0,0
13/03/2016 03:00:00,57975,0,0,0,0,0,0
13/03/2016 04:00:00,47006,0,0,0,0,0,0
13/03/2016 05:00:00,53984,0,0,0,0,0,0
13/03/2016 06:00:00,61241,0,0,0,0,0,0
13/03/2016 07:00:00,62671,0,0,0,0,0,0
13/03/2016 08:00:00,87845,6,0,1,5,0,0
13/03/2016 09:00:00,178760,37,0,7,30,0,0
13/03/2016 10:00:00,306103,27,0,6,21,0,0
13/03/2016 11:00:00,426828,50,0,10,40,0,0
13/03/2016 12:00:00,456770,34,0,6,28,0,0
13/03/2016 13:00:00,363010,13,0,4,9,0,0
13/03/2016 14:00:00,264794,16,0,4,12,0,0
13/03/2016 15:00:00,240043,15,0,3,12,0,0
13/03/2016 16:00:00,256414,49,0,10,39,0,0
13/03/2016 17:00:00,295902,55,0,17,38,0,0
13/03/2016 18:00:00,345862,52,0,11,41,0,0
13/03/2016 19:00:00,414135,201,0,40,161,0,0
13/03/2016 20:00:00,453367,62,0,12,50,0,0
13/03/2016 21:00:00,375777,0,0,0,0,0,0
13/03/2016 22:00:00,270675,0,0,0,0,0,0
13/03/2016 23:00:00,161243,0,0,0,0,0,0
