FECHA,CNT_LLAMADAS,CNT_POLITICA_RESTRICCION,CNT_BOLQ_REL_TIPO_GEST,CNT_BLOQ_RAN_REL,CNT_PERMITIERON_CONTINUAR,CNT_CONECTADAS_VOICE_MAIL,CNT_CONECTADA_ANUNCIO_SWITCH
01/06/2016 00:00:00,26667,0,0,0,0,0,0
01/06/2016 01:00:00,12773,0,0,0,0,0,0
01/06/2016 02:00:00,7121,0,0,0,0,0,0
01/06/2016 03:00:00,4767,0,0,0,0,0,0
01/06/2016 04:00:00,4403,0,0,0,0,0,0
01/06/2016 05:00:00,8023,0,0,0,0,0,0
01/06/2016 06:00:00,19176,0,0,0,0,0,0
01/06/2016 07:00:00,59828,0,0,0,0,0,0
01/06/2016 08:00:00,117411,0,0,0,0,0,0
01/06/2016 09:00:00,180257,0,0,0,0,0,0
01/06/2016 10:00:00,220414,0,0,0,0,0,0
01/06/2016 11:00:00,232456,0,0,0,0,0,0
01/06/2016 12:00:00,240483,0,0,0,0,0,0
01/06/2016 13:00:00,225350,0,0,0,0,0,0
01/06/2016 14:00:00,193137,0,0,0,0,0,0
01/06/2016 15:00:00,189739,0,0,0,0,0,0
01/06/2016 16:00:00,199523,0,0,0,0,0,0
01/06/2016 17:00:00,216654,0,0,0,0,0,0
01/06/2016 18:00:00,244232,0,0,0,0,0,0
01/06/2016 19:00:00,217894,0,0,0,0,0,0
01/06/2016 20:00:00,175109,0,0,0,0,0,0
01/06/2016 21:00:00,138836,0,0,0,0,0,0
01/06/2016 22:00:00,93362,0,0,0,0,0,0
01/06/2016 23:00:00,52670,0,0,0,0,0,0
