FECHA,CNT_LLAMADAS,CNT_POLITICA_RESTRICCION,CNT_BOLQ_REL_TIPO_GEST,CNT_BLOQ_RAN_REL,CNT_PERMITIERON_CONTINUAR,CNT_CONECTADAS_VOICE_MAIL,CNT_CONECTADA_ANUNCIO_SWITCH
24/05/2016 00:00:00,340829,350,0,139,211,0,0
24/05/2016 01:00:00,138124,246,0,98,148,0,0
24/05/2016 02:00:00,64057,93,0,38,55,0,0
24/05/2016 03:00:00,40881,87,0,35,52,0,0
24/05/2016 04:00:00,43735,116,0,46,70,0,0
24/05/2016 05:00:00,78522,131,0,53,78,0,0
24/05/2016 06:00:00,215042,210,0,84,126,0,0
24/05/2016 07:00:00,608065,323,0,130,193,0,0
24/05/2016 08:00:00,1401688,20262,0,8103,12159,0,0
24/05/2016 09:00:00,2613379,176954,0,70784,106170,0,0
24/05/2016 10:00:00,3288861,184071,0,73628,110443,0,0
24/05/2016 11:00:00,3707584,185082,0,74033,111049,0,0
24/05/2016 12:00:00,3651313,159584,0,63836,95748,0,0
24/05/2016 13:00:00,2970687,182653,0,90883,91770,0,0
24/05/2016 14:00:00,2324255,162835,0,80994,81841,0,0
24/05/2016 15:00:00,2195286,147323,0,58930,88393,0,0
24/05/2016 16:00:00,2638779,172396,0,68959,103437,0,0
24/05/2016 17:00:00,3269206,188030,0,93691,94339,0,0
24/05/2016 18:00:00,3648146,142533,0,57012,85521,0,0
24/05/2016 19:00:00,3514779,119146,0,47656,71490,0,0
24/05/2016 20:00:00,3025919,115088,0,46036,69052,0,0
24/05/2016 21:00:00,2127566,1298,0,520,778,0,0
24/05/2016 22:00:00,1410811,1020,0,409,611,0,0
24/05/2016 23:00:00,875092,642,0,256,386,0,0
