FECHA,CNT_LLAMADAS,CNT_POLITICA_RESTRICCION,CNT_BOLQ_REL_TIPO_GEST,CNT_BLOQ_RAN_REL,CNT_PERMITIERON_CONTINUAR,CNT_CONECTADAS_VOICE_MAIL,CNT_CONECTADA_ANUNCIO_SWITCH
25/03/2016 00:00:00,177161,0,0,0,0,0,0
25/03/2016 01:00:00,107212,0,0,0,0,0,0
25/03/2016 02:00:00,68416,0,0,0,0,0,0
25/03/2016 03:00:00,46788,0,0,0,0,0,0
25/03/2016 04:00:00,36759,0,0,0,0,0,0
25/03/2016 05:00:00,41184,0,0,0,0,0,0
25/03/2016 06:00:00,47980,0,0,0,0,0,0
25/03/2016 07:00:00,63235,0,0,0,0,0,0
25/03/2016 08:00:00,142616,377,0,94,283,0,0
25/03/2016 09:00:00,286946,571,0,142,429,0,0
25/03/2016 10:00:00,490707,547,0,137,410,0,0
25/03/2016 11:00:00,661045,637,0,160,477,0,0
25/03/2016 12:00:00,657418,480,0,120,360,0,0
25/03/2016 13:00:00,510488,529,0,158,371,0,0
25/03/2016 14:00:00,393816,600,0,180,420,0,0
25/03/2016 15:00:00,357679,495,0,123,372,0,0
25/03/2016 16:00:00,402393,406,0,101,305,0,0
25/03/2016 17:00:00,492890,496,0,149,347,0,0
25/03/2016 18:00:00,577748,491,0,123,368,0,0
25/03/2016 19:00:00,712845,465,0,117,348,0,0
25/03/2016 20:00:00,706238,431,0,107,324,0,0
25/03/2016 21:00:00,544450,0,0,0,0,0,0
25/03/2016 22:00:00,357109,0,0,0,0,0,0
25/03/2016 23:00:00,252101,0,0,0,0,0,0
