FECHA,CNT_LLAMADAS,CNT_POLITICA_RESTRICCION,CNT_BOLQ_REL_TIPO_GEST,CNT_BLOQ_RAN_REL,CNT_PERMITIERON_CONTINUAR,CNT_CONECTADAS_VOICE_MAIL,CNT_CONECTADA_ANUNCIO_SWITCH
09/05/2016 00:00:00,6408,0,0,0,0,0,0
09/05/2016 01:00:00,4320,0,0,0,0,0,0
09/05/2016 02:00:00,2664,0,0,0,0,0,0
09/05/2016 03:00:00,1760,0,0,0,0,0,0
09/05/2016 04:00:00,1884,0,0,0,0,0,0
09/05/2016 05:00:00,2920,0,0,0,0,0,0
09/05/2016 06:00:00,5648,0,0,0,0,0,0
09/05/2016 07:00:00,12461,0,0,0,0,0,0
09/05/2016 08:00:00,21920,0,0,0,0,0,0
09/05/2016 09:00:00,36102,0,0,0,0,0,0
09/05/2016 10:00:00,48450,0,0,0,0,0,0
09/05/2016 11:00:00,55356,0,0,0,0,0,0
09/05/2016 12:00:00,58765,12,0,9,3,0,0
09/05/2016 13:00:00,55504,0,0,0,0,0,0
09/05/2016 14:00:00,52170,4,0,4,0,0,0
09/05/2016 15:00:00,51618,8,0,8,0,0,0
09/05/2016 16:00:00,53258,0,0,0,0,0,0
09/05/2016 17:00:00,55650,0,0,0,0,0,0
09/05/2016 18:00:00,53893,0,0,0,0,0,0
09/05/2016 19:00:00,46422,0,0,0,0,0,0
09/05/2016 20:00:00,38116,0,0,0,0,0,0
09/05/2016 21:00:00,28925,0,0,0,0,0,0
09/05/2016 22:00:00,21410,0,0,0,0,0,0
09/05/2016 23:00:00,13003,0,0,0,0,0,0
