FECHA,CNT_LLAMADAS,CNT_POLITICA_RESTRICCION,CNT_BOLQ_REL_TIPO_GEST,CNT_BLOQ_RAN_REL,CNT_PERMITIERON_CONTINUAR,CNT_CONECTADAS_VOICE_MAIL,CNT_CONECTADA_ANUNCIO_SWITCH
07/06/2016 00:00:00,9135,0,0,0,0,0,0
07/06/2016 01:00:00,4411,0,0,0,0,0,0
07/06/2016 02:00:00,2630,0,0,0,0,0,0
07/06/2016 03:00:00,1362,0,0,0,0,0,0
07/06/2016 04:00:00,1588,0,0,0,0,0,0
07/06/2016 05:00:00,2756,0,0,0,0,0,0
07/06/2016 06:00:00,6330,0,0,0,0,0,0
07/06/2016 07:00:00,14201,0,0,0,0,0,0
07/06/2016 08:00:00,24738,0,0,0,0,0,0
07/06/2016 09:00:00,41102,0,0,0,0,0,0
07/06/2016 10:00:00,55518,0,0,0,0,0,0
07/06/2016 11:00:00,64696,0,0,0,0,0,0
07/06/2016 12:00:00,68287,0,0,0,0,0,0
07/06/2016 13:00:00,66356,0,0,0,0,0,0
07/06/2016 14:00:00,61956,0,0,0,0,0,0
07/06/2016 15:00:00,61175,0,0,0,0,0,0
07/06/2016 16:00:00,63290,19,0,6,13,0,0
07/06/2016 17:00:00,66552,187,0,37,150,0,0
07/06/2016 18:00:00,65607,102,0,21,81,0,0
07/06/2016 19:00:00,57364,43,0,8,35,0,0
07/06/2016 20:00:00,48308,45,0,9,36,0,0
07/06/2016 21:00:00,36596,1,0,0,1,0,0
07/06/2016 22:00:00,26191,0,0,0,0,0,0
07/06/2016 23:00:00,16070,0,0,0,0,0,0
