FECHA,CNT_LLAMADAS,CNT_POLITICA_RESTRICCION,CNT_BOLQ_REL_TIPO_GEST,CNT_BLOQ_RAN_REL,CNT_PERMITIERON_CONTINUAR,CNT_CONECTADAS_VOICE_MAIL,CNT_CONECTADA_ANUNCIO_SWITCH
15/05/2016 00:00:00,18032,0,0,0,0,0,0
15/05/2016 01:00:00,9680,0,0,0,0,0,0
15/05/2016 02:00:00,6062,0,0,0,0,0,0
15/05/2016 03:00:00,4278,0,0,0,0,0,0
15/05/2016 04:00:00,3480,0,0,0,0,0,0
15/05/2016 05:00:00,3955,0,0,0,0,0,0
15/05/2016 06:00:00,4521,0,0,0,0,0,0
15/05/2016 07:00:00,6347,0,0,0,0,0,0
15/05/2016 08:00:00,11970,0,0,0,0,0,0
15/05/2016 09:00:00,23984,0,0,0,0,0,0
15/05/2016 10:00:00,38036,0,0,0,0,0,0
15/05/2016 11:00:00,49287,0,0,0,0,0,0
15/05/2016 12:00:00,52974,0,0,0,0,0,0
15/05/2016 13:00:00,47115,0,0,0,0,0,0
15/05/2016 14:00:00,38923,0,0,0,0,0,0
15/05/2016 15:00:00,30632,0,0,0,0,0,0
15/05/2016 16:00:00,27395,0,0,0,0,0,0
15/05/2016 17:00:00,32937,0,0,0,0,0,0
15/05/2016 18:00:00,42834,0,0,0,0,0,0
15/05/2016 19:00:00,39648,0,0,0,0,0,0
15/05/2016 20:00:00,35086,0,0,0,0,0,0
15/05/2016 21:00:00,28720,0,0,0,0,0,0
15/05/2016 22:00:00,23229,0,0,0,0,0,0
15/05/2016 23:00:00,15032,0,0,0,0,0,0
