FECHA,CNT_LLAMADAS,CNT_POLITICA_RESTRICCION,CNT_BOLQ_REL_TIPO_GEST,CNT_BLOQ_RAN_REL,CNT_PERMITIERON_CONTINUAR,CNT_CONECTADAS_VOICE_MAIL,CNT_CONECTADA_ANUNCIO_SWITCH
16/05/2016 00:00:00,9333,0,0,0,0,0,0
16/05/2016 01:00:00,5344,0,0,0,0,0,0
16/05/2016 02:00:00,3204,0,0,0,0,0,0
16/05/2016 03:00:00,2247,0,0,0,0,0,0
16/05/2016 04:00:00,1265,0,0,0,0,0,0
16/05/2016 07:00:00,6612,0,0,0,0,0,0
16/05/2016 08:00:00,17058,0,0,0,0,0,0
16/05/2016 09:00:00,30863,0,0,0,0,0,0
16/05/2016 10:00:00,43312,0,0,0,0,0,0
16/05/2016 11:00:00,51260,0,0,0,0,0,0
16/05/2016 12:00:00,55287,0,0,0,0,0,0
16/05/2016 13:00:00,51203,0,0,0,0,0,0
16/05/2016 14:00:00,48826,0,0,0,0,0,0
16/05/2016 15:00:00,47743,0,0,0,0,0,0
16/05/2016 16:00:00,47079,0,0,0,0,0,0
16/05/2016 17:00:00,50893,0,0,0,0,0,0
16/05/2016 18:00:00,52088,0,0,0,0,0,0
16/05/2016 19:00:00,45390,0,0,0,0,0,0
16/05/2016 20:00:00,38632,0,0,0,0,0,0
16/05/2016 21:00:00,30270,0,0,0,0,0,0
16/05/2016 22:00:00,22897,0,0,0,0,0,0
16/05/2016 23:00:00,14607,0,0,0,0,0,0
