FECHA,CNT_LLAMADAS,CNT_POLITICA_RESTRICCION,CNT_BOLQ_REL_TIPO_GEST,CNT_BLOQ_RAN_REL,CNT_PERMITIERON_CONTINUAR,CNT_CONECTADAS_VOICE_MAIL,CNT_CONECTADA_ANUNCIO_SWITCH
13/06/2016 00:00:00,8861,0,0,0,0,0,0
13/06/2016 01:00:00,4502,0,0,0,0,0,0
13/06/2016 02:00:00,2570,0,0,0,0,0,0
13/06/2016 03:00:00,1753,0,0,0,0,0,0
13/06/2016 04:00:00,1733,0,0,0,0,0,0
13/06/2016 05:00:00,3025,0,0,0,0,0,0
13/06/2016 06:00:00,6535,0,0,0,0,0,0
13/06/2016 07:00:00,14126,0,0,0,0,0,0
13/06/2016 08:00:00,24204,1,0,0,1,0,0
13/06/2016 09:00:00,39251,144,0,29,115,0,0
13/06/2016 10:00:00,54726,248,0,51,197,0,0
13/06/2016 11:00:00,65038,279,0,55,224,0,0
13/06/2016 12:00:00,71353,236,0,48,188,0,0
13/06/2016 13:00:00,67642,309,0,61,248,0,0
13/06/2016 14:00:00,62050,336,0,68,268,0,0
13/06/2016 15:00:00,62214,331,0,66,265,0,0
13/06/2016 16:00:00,65248,425,0,84,341,0,0
13/06/2016 17:00:00,67003,311,0,63,248,0,0
13/06/2016 18:00:00,64378,276,0,56,220,0,0
13/06/2016 19:00:00,55165,149,0,29,120,0,0
13/06/2016 20:00:00,46056,135,0,27,108,0,0
13/06/2016 21:00:00,35558,0,0,0,0,0,0
13/06/2016 22:00:00,26031,0,0,0,0,0,0
13/06/2016 23:00:00,15824,1,0,0,1,0,0
