FECHA,CNT_LLAMADAS,CNT_POLITICA_RESTRICCION,CNT_BOLQ_REL_TIPO_GEST,CNT_BLOQ_RAN_REL,CNT_PERMITIERON_CONTINUAR,CNT_CONECTADAS_VOICE_MAIL,CNT_CONECTADA_ANUNCIO_SWITCH
09/06/2016 00:00:00,19760,0,0,0,0,0,0
09/06/2016 01:00:00,10052,0,0,0,0,0,0
09/06/2016 02:00:00,5340,0,0,0,0,0,0
09/06/2016 03:00:00,3593,0,0,0,0,0,0
09/06/2016 04:00:00,3804,0,0,0,0,0,0
09/06/2016 05:00:00,7204,0,0,0,0,0,0
09/06/2016 06:00:00,17991,0,0,0,0,0,0
09/06/2016 07:00:00,53408,0,0,0,0,0,0
09/06/2016 08:00:00,108304,0,0,0,0,0,0
09/06/2016 09:00:00,177340,0,0,0,0,0,0
09/06/2016 10:00:00,220655,0,0,0,0,0,0
09/06/2016 11:00:00,238686,0,0,0,0,0,0
09/06/2016 12:00:00,247650,0,0,0,0,0,0
09/06/2016 13:00:00,230605,0,0,0,0,0,0
09/06/2016 14:00:00,199548,0,0,0,0,0,0
09/06/2016 15:00:00,197145,0,0,0,0,0,0
09/06/2016 16:00:00,204634,0,0,0,0,0,0
09/06/2016 17:00:00,222118,0,0,0,0,0,0
09/06/2016 18:00:00,245310,0,0,0,0,0,0
09/06/2016 19:00:00,210206,0,0,0,0,0,0
09/06/2016 20:00:00,169976,0,0,0,0,0,0
09/06/2016 21:00:00,133500,0,0,0,0,0,0
09/06/2016 22:00:00,88647,0,0,0,0,0,0
09/06/2016 23:00:00,48707,0,0,0,0,0,0
