FECHA,CNT_LLAMADAS,CNT_POLITICA_RESTRICCION,CNT_BOLQ_REL_TIPO_GEST,CNT_BLOQ_RAN_REL,CNT_PERMITIERON_CONTINUAR,CNT_CONECTADAS_VOICE_MAIL,CNT_CONECTADA_ANUNCIO_SWITCH
18/04/2016 00:00:00,343068,216,0,87,129,0,0
18/04/2016 01:00:00,123414,119,0,47,72,0,0
18/04/2016 02:00:00,78064,74,0,28,46,0,0
18/04/2016 03:00:00,48136,64,0,26,38,0,0
18/04/2016 04:00:00,49528,62,0,24,38,0,0
18/04/2016 05:00:00,84348,56,0,23,33,0,0
18/04/2016 06:00:00,256271,126,0,51,75,0,0
18/04/2016 07:00:00,704759,225,0,89,136,0,0
18/04/2016 08:00:00,1421039,12478,0,3778,8700,0,0
18/04/2016 09:00:00,2368263,88610,0,26629,61981,0,0
18/04/2016 10:00:00,3009099,98771,0,29697,69074,0,0
18/04/2016 11:00:00,3403079,94332,0,28375,65957,0,0
18/04/2016 12:00:00,3325428,73382,0,22105,51277,0,0
18/04/2016 13:00:00,2712093,96361,0,29008,67353,0,0
18/04/2016 14:00:00,2039899,85448,0,25736,59712,0,0
18/04/2016 15:00:00,1907552,78149,0,23555,54594,0,0
18/04/2016 16:00:00,2269207,77837,0,23463,54374,0,0
18/04/2016 17:00:00,2852771,71653,0,21619,50034,0,0
18/04/2016 18:00:00,3171212,64772,0,19569,45203,0,0
18/04/2016 19:00:00,3144816,70778,0,21334,49444,0,0
18/04/2016 20:00:00,2669742,66400,0,20024,46376,0,0
18/04/2016 21:00:00,1877742,911,0,363,548,0,0
18/04/2016 22:00:00,1206062,760,0,304,456,0,0
18/04/2016 23:00:00,760604,592,0,237,355,0,0
