FECHA,CNT_LLAMADAS,CNT_POLITICA_RESTRICCION,CNT_BOLQ_REL_TIPO_GEST,CNT_BLOQ_RAN_REL,CNT_PERMITIERON_CONTINUAR,CNT_CONECTADAS_VOICE_MAIL,CNT_CONECTADA_ANUNCIO_SWITCH
06/05/2016 00:00:00,2925,0,0,0,0,0,0
06/05/2016 01:00:00,1553,0,0,0,0,0,0
06/05/2016 02:00:00,958,0,0,0,0,0,0
06/05/2016 03:00:00,708,0,0,0,0,0,0
06/05/2016 04:00:00,718,0,0,0,0,0,0
06/05/2016 05:00:00,1080,0,0,0,0,0,0
06/05/2016 06:00:00,2379,0,0,0,0,0,0
06/05/2016 07:00:00,5396,0,0,0,0,0,0
06/05/2016 08:00:00,10315,0,0,0,0,0,0
06/05/2016 09:00:00,18927,0,0,0,0,0,0
06/05/2016 10:00:00,25432,0,0,0,0,0,0
06/05/2016 11:00:00,28655,0,0,0,0,0,0
06/05/2016 12:00:00,29006,0,0,0,0,0,0
06/05/2016 13:00:00,27341,0,0,0,0,0,0
06/05/2016 14:00:00,26750,0,0,0,0,0,0
06/05/2016 15:00:00,26854,0,0,0,0,0,0
06/05/2016 16:00:00,28069,0,0,0,0,0,0
06/05/2016 17:00:00,29336,0,0,0,0,0,0
06/05/2016 18:00:00,29723,0,0,0,0,0,0
06/05/2016 19:00:00,25211,0,0,0,0,0,0
06/05/2016 20:00:00,21258,0,0,0,0,0,0
06/05/2016 21:00:00,15849,0,0,0,0,0,0
06/05/2016 22:00:00,11164,0,0,0,0,0,0
06/05/2016 23:00:00,7217,0,0,0,0,0,0
