FECHA,CNT_LLAMADAS,CNT_POLITICA_RESTRICCION,CNT_BOLQ_REL_TIPO_GEST,CNT_BLOQ_RAN_REL,CNT_PERMITIERON_CONTINUAR,CNT_CONECTADAS_VOICE_MAIL,CNT_CONECTADA_ANUNCIO_SWITCH
21/05/2016 00:00:00,12684,0,0,0,0,0,0
21/05/2016 01:00:00,7364,0,0,0,0,0,0
21/05/2016 02:00:00,4683,0,0,0,0,0,0
21/05/2016 03:00:00,3068,0,0,0,0,0,0
21/05/2016 04:00:00,2962,0,0,0,0,0,0
21/05/2016 05:00:00,3658,0,0,0,0,0,0
21/05/2016 06:00:00,5129,0,0,0,0,0,0
21/05/2016 07:00:00,8263,0,0,0,0,0,0
21/05/2016 08:00:00,15049,0,0,0,0,0,0
21/05/2016 09:00:00,29331,0,0,0,0,0,0
21/05/2016 10:00:00,42588,0,0,0,0,0,0
21/05/2016 11:00:00,52840,0,0,0,0,0,0
21/05/2016 12:00:00,56414,0,0,0,0,0,0
21/05/2016 13:00:00,52078,0,0,0,0,0,0
21/05/2016 14:00:00,46575,0,0,0,0,0,0
21/05/2016 15:00:00,40648,0,0,0,0,0,0
21/05/2016 16:00:00,39413,0,0,0,0,0,0
21/05/2016 17:00:00,45312,0,0,0,0,0,0
21/05/2016 18:00:00,48933,0,0,0,0,0,0
21/05/2016 19:00:00,44093,0,0,0,0,0,0
21/05/2016 20:00:00,39707,0,0,0,0,0,0
21/05/2016 21:00:00,33731,0,0,0,0,0,0
21/05/2016 22:00:00,27189,0,0,0,0,0,0
21/05/2016 23:00:00,19235,0,0,0,0,0,0
