FECHA,CNT_LLAMADAS,CNT_POLITICA_RESTRICCION,CNT_BOLQ_REL_TIPO_GEST,CNT_BLOQ_RAN_REL,CNT_PERMITIERON_CONTINUAR,CNT_CONECTADAS_VOICE_MAIL,CNT_CONECTADA_ANUNCIO_SWITCH
24/05/2016 00:00:00,19197,0,0,0,0,0,0
24/05/2016 01:00:00,9844,0,0,0,0,0,0
24/05/2016 02:00:00,5337,0,0,0,0,0,0
24/05/2016 03:00:00,3338,0,0,0,0,0,0
24/05/2016 04:00:00,3465,0,0,0,0,0,0
24/05/2016 05:00:00,7277,0,0,0,0,0,0
24/05/2016 06:00:00,18492,0,0,0,0,0,0
24/05/2016 07:00:00,55369,0,0,0,0,0,0
24/05/2016 08:00:00,108195,0,0,0,0,0,0
24/05/2016 09:00:00,176366,0,0,0,0,0,0
24/05/2016 10:00:00,215421,0,0,0,0,0,0
24/05/2016 11:00:00,232611,0,0,0,0,0,0
24/05/2016 12:00:00,237070,0,0,0,0,0,0
24/05/2016 13:00:00,218274,0,0,0,0,0,0
24/05/2016 14:00:00,188931,0,0,0,0,0,0
24/05/2016 15:00:00,186770,0,0,0,0,0,0
24/05/2016 16:00:00,197246,0,0,0,0,0,0
24/05/2016 17:00:00,210565,0,0,0,0,0,0
24/05/2016 18:00:00,237827,0,0,0,0,0,0
24/05/2016 19:00:00,207045,0,0,0,0,0,0
24/05/2016 20:00:00,166639,0,0,0,0,0,0
24/05/2016 21:00:00,130223,0,0,0,0,0,0
24/05/2016 22:00:00,88169,0,0,0,0,0,0
24/05/2016 23:00:00,47466,0,0,0,0,0,0
