FECHA,CNT_LLAMADAS,CNT_POLITICA_RESTRICCION,CNT_BOLQ_REL_TIPO_GEST,CNT_BLOQ_RAN_REL,CNT_PERMITIERON_CONTINUAR,CNT_CONECTADAS_VOICE_MAIL,CNT_CONECTADA_ANUNCIO_SWITCH
06/03/2016 00:00:00,92990,0,0,0,0,0,0
06/03/2016 01:00:00,27926,0,0,0,0,0,0
06/03/2016 02:00:00,71200,0,0,0,0,0,0
06/03/2016 03:00:00,51320,0,0,0,0,0,0
06/03/2016 04:00:00,31953,0,0,0,0,0,0
06/03/2016 05:00:00,18671,0,0,0,0,0,0
06/03/2016 06:00:00,13323,0,0,0,0,0,0
06/03/2016 07:00:00,52180,0,0,0,0,0,0
06/03/2016 08:00:00,70244,13,0,2,11,0,0
06/03/2016 09:00:00,69787,43,0,8,35,0,0
06/03/2016 10:00:00,250974,36,0,7,29,0,0
06/03/2016 11:00:00,336818,25,0,5,20,0,0
06/03/2016 12:00:00,308258,20,0,4,16,0,0
06/03/2016 13:00:00,292914,27,0,8,19,0,0
06/03/2016 14:00:00,170824,22,0,7,15,0,0
06/03/2016 15:00:00,173702,21,0,4,17,0,0
06/03/2016 16:00:00,202276,40,0,8,32,0,0
06/03/2016 17:00:00,196576,23,0,7,16,0,0
06/03/2016 18:00:00,222980,30,0,6,24,0,0
06/03/2016 19:00:00,330925,143,0,29,114,0,0
06/03/2016 20:00:00,291858,28,0,6,22,0,0
06/03/2016 21:00:00,328246,0,0,0,0,0,0
06/03/2016 22:00:00,234641,0,0,0,0,0,0
06/03/2016 23:00:00,140780,0,0,0,0,0,0
