FECHA,CNT_LLAMADAS,CNT_POLITICA_RESTRICCION,CNT_BOLQ_REL_TIPO_GEST,CNT_BLOQ_RAN_REL,CNT_PERMITIERON_CONTINUAR,CNT_CONECTADAS_VOICE_MAIL,CNT_CONECTADA_ANUNCIO_SWITCH
14/06/2016 00:00:00,19230,0,0,0,0,0,0
14/06/2016 01:00:00,9447,0,0,0,0,0,0
14/06/2016 02:00:00,4736,0,0,0,0,0,0
14/06/2016 03:00:00,3429,0,0,0,0,0,0
14/06/2016 04:00:00,3935,0,0,0,0,0,0
14/06/2016 05:00:00,7201,0,0,0,0,0,0
14/06/2016 06:00:00,18470,0,0,0,0,0,0
14/06/2016 07:00:00,55416,0,0,0,0,0,0
14/06/2016 08:00:00,113596,0,0,0,0,0,0
14/06/2016 09:00:00,180455,0,0,0,0,0,0
14/06/2016 10:00:00,222219,0,0,0,0,0,0
14/06/2016 11:00:00,238231,0,0,0,0,0,0
14/06/2016 12:00:00,243495,0,0,0,0,0,0
14/06/2016 13:00:00,222258,0,0,0,0,0,0
14/06/2016 14:00:00,193901,0,0,0,0,0,0
14/06/2016 15:00:00,190426,0,0,0,0,0,0
