FECHA,CNT_LLAMADAS,CNT_POLITICA_RESTRICCION,CNT_BOLQ_REL_TIPO_GEST,CNT_BLOQ_RAN_REL,CNT_PERMITIERON_CONTINUAR,CNT_CONECTADAS_VOICE_MAIL,CNT_CONECTADA_ANUNCIO_SWITCH
04/05/2016 00:00:00,353830,246,0,99,147,0,0
04/05/2016 01:00:00,140527,129,0,50,79,0,0
04/05/2016 02:00:00,66349,88,0,36,52,0,0
04/05/2016 03:00:00,41217,47,0,19,28,0,0
04/05/2016 04:00:00,43561,62,0,24,38,0,0
04/05/2016 05:00:00,79099,106,0,43,63,0,0
04/05/2016 06:00:00,227261,107,0,43,64,0,0
04/05/2016 07:00:00,644892,191,0,77,114,0,0
04/05/2016 08:00:00,1446271,22282,0,8915,13367,0,0
04/05/2016 09:00:00,2517756,109361,0,43745,65616,0,0
04/05/2016 10:00:00,3168320,124546,0,49813,74733,0,0
04/05/2016 11:00:00,3543207,132517,0,53011,79506,0,0
04/05/2016 12:00:00,3488284,115269,0,46103,69166,0,0
04/05/2016 13:00:00,2833353,126984,0,63386,63598,0,0
04/05/2016 14:00:00,2188964,112910,0,56345,56565,0,0
04/05/2016 15:00:00,2047525,97744,0,39100,58644,0,0
04/05/2016 16:00:00,2462577,124818,0,49927,74891,0,0
04/05/2016 17:00:00,3003677,125494,0,62669,62825,0,0
04/05/2016 18:00:00,3401722,111391,0,44553,66838,0,0
04/05/2016 19:00:00,3160646,104193,0,41681,62512,0,0
04/05/2016 20:00:00,2658985,117239,0,46897,70342,0,0
04/05/2016 21:00:00,1961400,661,0,264,397,0,0
04/05/2016 22:00:00,1314589,452,0,181,271,0,0
04/05/2016 23:00:00,748108,355,0,142,213,0,0
