FECHA,CNT_LLAMADAS,CNT_POLITICA_RESTRICCION,CNT_BOLQ_REL_TIPO_GEST,CNT_BLOQ_RAN_REL,CNT_PERMITIERON_CONTINUAR,CNT_CONECTADAS_VOICE_MAIL,CNT_CONECTADA_ANUNCIO_SWITCH
16/05/2016 00:00:00,21392,0,0,0,0,0,0
16/05/2016 01:00:00,11994,0,0,0,0,0,0
16/05/2016 02:00:00,6826,0,0,0,0,0,0
16/05/2016 03:00:00,4572,0,0,0,0,0,0
16/05/2016 04:00:00,4536,0,0,0,0,0,0
16/05/2016 05:00:00,8485,0,0,0,0,0,0
16/05/2016 06:00:00,21077,0,0,0,0,0,0
16/05/2016 07:00:00,63674,0,0,0,0,0,0
16/05/2016 08:00:00,117731,0,0,0,0,0,0
16/05/2016 09:00:00,178385,0,0,0,0,0,0
16/05/2016 10:00:00,212727,0,0,0,0,0,0
16/05/2016 11:00:00,225664,0,0,0,0,0,0
16/05/2016 12:00:00,234640,0,0,0,0,0,0
16/05/2016 13:00:00,216078,0,0,0,0,0,0
16/05/2016 14:00:00,187052,0,0,0,0,0,0
16/05/2016 15:00:00,185289,0,0,0,0,0,0
16/05/2016 16:00:00,199979,0,0,0,0,0,0
16/05/2016 17:00:00,216206,0,0,0,0,0,0
16/05/2016 18:00:00,237691,0,0,0,0,0,0
16/05/2016 19:00:00,198438,0,0,0,0,0,0
16/05/2016 20:00:00,155147,0,0,0,0,0,0
16/05/2016 21:00:00,119051,0,0,0,0,0,0
16/05/2016 22:00:00,81607,0,0,0,0,0,0
16/05/2016 23:00:00,43738,0,0,0,0,0,0
