FECHA,CNT_LLAMADAS,CNT_POLITICA_RESTRICCION,CNT_BOLQ_REL_TIPO_GEST,CNT_BLOQ_RAN_REL,CNT_PERMITIERON_CONTINUAR,CNT_CONECTADAS_VOICE_MAIL,CNT_CONECTADA_ANUNCIO_SWITCH
20/05/2016 00:00:00,27863,0,0,0,0,0,0
20/05/2016 01:00:00,15038,0,0,0,0,0,0
20/05/2016 02:00:00,9006,0,0,0,0,0,0
20/05/2016 03:00:00,5816,0,0,0,0,0,0
20/05/2016 04:00:00,5085,0,0,0,0,0,0
20/05/2016 05:00:00,9951,0,0,0,0,0,0
20/05/2016 06:00:00,22053,0,0,0,0,0,0
20/05/2016 07:00:00,63964,0,0,0,0,0,0
20/05/2016 08:00:00,115018,0,0,0,0,0,0
20/05/2016 09:00:00,176248,0,0,0,0,0,0
20/05/2016 10:00:00,217403,0,0,0,0,0,0
20/05/2016 11:00:00,231133,0,0,0,0,0,0
20/05/2016 12:00:00,241407,0,0,0,0,0,0
20/05/2016 13:00:00,220340,0,0,0,0,0,0
20/05/2016 14:00:00,192087,0,0,0,0,0,0
20/05/2016 15:00:00,190381,0,0,0,0,0,0
20/05/2016 16:00:00,202316,0,0,0,0,0,0
20/05/2016 17:00:00,218208,0,0,0,0,0,0
20/05/2016 18:00:00,248087,0,0,0,0,0,0
20/05/2016 19:00:00,217364,0,0,0,0,0,0
20/05/2016 20:00:00,177397,0,0,0,0,0,0
20/05/2016 21:00:00,143998,0,0,0,0,0,0
20/05/2016 22:00:00,105050,0,0,0,0,0,0
20/05/2016 23:00:00,64854,0,0,0,0,0,0
