FECHA,CNT_LLAMADAS,CNT_POLITICA_RESTRICCION,CNT_BOLQ_REL_TIPO_GEST,CNT_BLOQ_RAN_REL,CNT_PERMITIERON_CONTINUAR,CNT_CONECTADAS_VOICE_MAIL,CNT_CONECTADA_ANUNCIO_SWITCH
11/05/2016 11:00:00,15913,0,0,0,0,0,0
11/05/2016 13:00:00,22926,0,0,0,0,0,0
11/05/2016 14:00:00,44974,0,0,0,0,0,0
11/05/2016 15:00:00,58998,0,0,0,0,0,0
11/05/2016 16:00:00,62480,0,0,0,0,0,0
11/05/2016 17:00:00,66451,0,0,0,0,0,0
11/05/2016 18:00:00,65178,0,0,0,0,0,0
11/05/2016 19:00:00,56621,0,0,0,0,0,0
11/05/2016 20:00:00,46953,0,0,0,0,0,0
11/05/2016 21:00:00,36738,0,0,0,0,0,0
11/05/2016 22:00:00,27258,0,0,0,0,0,0
11/05/2016 23:00:00,17235,0,0,0,0,0,0
